,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6743,0,0,0,84,131,4
true_DDOS,167,83742,1448,362,48,3,0
true_DOS,116,11180,1439,1247,8,2,0
true_MIRAI,22,211,3,17452,0,25,0
true_RECON,3,0,0,0,1,0,0
true_SPOOFING,3225,0,0,0,117,706,6
true_WEB,336,0,0,0,14,15,3
