,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6792,0,0,0,45,124,1
true_DDOS,54,82694,2764,213,15,30,0
true_DOS,23,10458,3462,41,2,6,0
true_MIRAI,8,201,11,17464,0,29,0
true_RECON,3,0,0,0,1,0,0
true_SPOOFING,3270,0,0,0,63,718,3
true_WEB,338,0,0,0,11,17,2
