,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5612,0,0,0,0,955,73,0
true_BRUTEFORCE,16,0,0,0,0,17,0,0
true_DDOS,43,0,15936,260,64,7,0,0
true_DOS,31,0,1617,200,201,2,0,0
true_MIRAI,2,0,34,0,1969,0,5,0
true_RECON,468,0,0,0,0,379,1,0
true_SPOOFING,176,0,0,0,0,51,38,0
true_WEB,97,0,0,0,0,64,7,0
