,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3799,0,0,0,0,352,47,0
true_BRUTEFORCE,35,0,0,0,0,15,0,0
true_DDOS,342,0,125621,2750,573,83,0,0
true_DOS,318,0,24062,3628,2740,16,2,0
true_MIRAI,15,0,96,0,9887,0,10,0
true_RECON,1473,0,0,0,0,1145,7,0
true_SPOOFING,1352,0,1,0,0,310,203,0
true_WEB,61,0,0,0,0,30,4,0
