round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1,personalized_loss,personalized_accuracy,personalized_balanced_accuracy,personalized_precision,personalized_recall,personalized_f1
6,1,306280,0.3352006673812866,0.9720158025336294,0.47702988578078503,0.41648112243192975,0.47702988578078503,0.42966410317918413,,,,,,
6,2,29801,0.7261569499969482,0.4742793865977652,0.4208502789082176,0.4029761109978134,0.4208502789082176,0.2431457476820863,,,,,,
6,3,176718,0.35037365555763245,0.9497504498692833,0.4328330302212974,0.44434279702714274,0.4328330302212974,0.37444775272874964,,,,,,
6,4,103193,0.9743381142616272,0.1356778076032289,0.4208136340583467,0.2837803043169288,0.4208136340583467,0.1043180281006858,,,,,,
6,5,28325,0.5199000835418701,0.8518623124448367,0.4353189410458741,0.4613419331224258,0.4353189410458741,0.41567956958671215,,,,,,
7,1,306280,0.32691505551338196,0.9704355491706935,0.48174030483555264,0.42125596759553463,0.48174030483555264,0.432855037967038,,,,,,
7,2,29801,0.7324510216712952,0.482836146438039,0.4207991529681986,0.3991531578525168,0.4207991529681986,0.24491177362954303,,,,,,
7,3,176718,0.34609922766685486,0.948799782704648,0.43407444435441694,0.43960468930952123,0.43407444435441694,0.3782948876513651,,,,,,
7,4,103193,0.9785506725311279,0.15234560483753742,0.4212175108801621,0.28443898233086207,0.4212175108801621,0.10885440870318218,,,,,,
7,5,28325,0.5079346299171448,0.8549691085613416,0.4386769616164574,0.4583735225446667,0.4386769616164574,0.4214759525948303,,,,,,
8,1,306280,0.3520691394805908,0.9545383309390101,0.4808808155513729,0.42084871274144714,0.4808808155513729,0.4199240577486079,,,,,,
8,2,29801,0.7190795540809631,0.5127344719975839,0.42710907375451035,0.3983373587332074,0.42710907375451035,0.25455123636154164,,,,,,
8,3,176718,0.3653672933578491,0.9393496983895245,0.43804457535136304,0.43509299334074836,0.43804457535136304,0.3859212056118843,,,,,,
8,4,103193,0.9414663910865784,0.20659347048733925,0.4222869018358512,0.2833061915129086,0.4222869018358512,0.12070882639310457,,,,,,
8,5,28325,0.4851818382740021,0.862630185348632,0.43975546489528383,0.4626633807155529,0.43975546489528383,0.43704543952832153,,,,,,
9,1,306280,0.34017983078956604,0.9637586522136607,0.48023734361927656,0.42396735498246824,0.48023734361927656,0.4223372442703557,,,,,,
9,2,29801,0.709012508392334,0.4934733733767323,0.42245388273908924,0.3974023089890848,0.42245388273908924,0.2483453587434284,,,,,,
9,3,176718,0.3517735004425049,0.9460156860082165,0.4338125288857686,0.4398077101811433,0.4338125288857686,0.3878520540284156,,,,,,
9,4,103193,0.9325715899467468,0.1723178897793455,0.4215023136443038,0.28343804256686167,0.4215023136443038,0.11745158525811492,,,,,,
9,5,28325,0.48306897282600403,0.8668667255075022,0.4376215603583842,0.46684510336003837,0.4376215603583842,0.43336277664684003,,,,,,
10,1,306280,0.3349582552909851,0.961450306908711,0.4759589361589151,0.4272197793549507,0.4759589361589151,0.41872762330483415,0.1334795355796814,0.9806582212354709,0.484311973697302,0.4297538299732856,0.484311973697302,0.45174026634103026
10,2,29801,0.7256990671157837,0.5003187812489513,0.42006883694303554,0.3996222798108824,0.42006883694303554,0.25024566902110135,0.6430730223655701,0.6911177477265864,0.45032663641253834,0.40784399847089403,0.45032663641253834,0.3319801449674581
10,3,176718,0.35283392667770386,0.9456139159564957,0.43357862959958937,0.44444780361580116,0.43357862959958937,0.39226317973946245,0.340593159198761,0.9522516099095735,0.4134581745768179,0.4421833449758724,0.4134581745768179,0.4077553795139075
10,4,103193,0.9443319439888,0.1853323384338085,0.41512234510746604,0.2853061170393639,0.41512234510746604,0.11994222293078825,0.5148102045059204,0.822110026842906,0.44269890538703854,0.32902637463898915,0.44269890538703854,0.2976090871685093
10,5,28325,0.46565741300582886,0.8703265666372463,0.4353640619152311,0.4710134904851223,0.4353640619152311,0.4358585290210609,0.4946852922439575,0.8511209179170344,0.4575972982327068,0.4607831332742665,0.4575972982327068,0.4548843424213447
