,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3746,0,0,0,0,405,47,0
true_BRUTEFORCE,38,0,0,0,0,12,0,0
true_DDOS,1147,0,126325,1270,542,84,1,0
true_DOS,957,0,25107,1990,2693,17,2,0
true_MIRAI,43,0,142,0,9813,0,10,0
true_RECON,1688,0,0,0,0,930,7,0
true_SPOOFING,1372,0,1,0,0,296,197,0
true_WEB,65,0,0,0,0,26,4,0
