,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5028,0,0,0,0,317,60,3
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,404,0,283877,4243,1309,170,5,2
true_DOS,0,0,98,7,9,0,0,0
true_MIRAI,1,0,41,0,2417,0,4,0
true_RECON,5093,0,0,1,0,3144,27,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,12,0,0,0,0,1,0,0
