,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,420,0,0,0,0,25,2,0
true_BRUTEFORCE,22,0,0,0,0,9,0,0
true_DDOS,398,0,8995,22,37,2,0,0
true_DOS,3821,0,74496,2713,7925,56,5,0
true_MIRAI,7,0,10,0,618,0,1,0
true_RECON,47,0,0,0,0,11,2,0
true_SPOOFING,2715,0,0,0,0,524,224,0
true_WEB,72,0,0,0,0,14,0,0
