,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5492,0,0,0,0,1073,75,0
true_BRUTEFORCE,16,0,0,0,0,17,0,0
true_DDOS,33,0,16129,74,67,7,0,0
true_DOS,23,0,1761,64,201,2,0,0
true_MIRAI,1,0,23,0,1981,0,5,0
true_RECON,424,0,0,0,0,423,1,0
true_SPOOFING,169,0,0,0,0,56,40,0
true_WEB,88,0,0,0,0,72,8,0
