,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2352,0,0,1,0,1,256,0
true_BRUTEFORCE,83,0,0,0,0,2,25,0
true_DDOS,173,0,142116,897,664,23,77,1
true_DOS,16,0,4145,224,447,1,3,0
true_MIRAI,27,0,223,4,23108,0,30,0
true_RECON,92,0,0,0,0,14,23,0
true_SPOOFING,1211,0,0,1,0,7,466,0
true_WEB,3,0,0,0,0,0,2,0
