,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2444,0,0,0,0,140,25,1
true_BRUTEFORCE,88,0,0,0,0,22,0,0
true_DDOS,191,0,140878,2118,661,99,1,3
true_DOS,18,0,3928,439,447,3,1,0
true_MIRAI,28,0,231,4,23100,0,29,0
true_RECON,83,0,0,0,0,46,0,0
true_SPOOFING,1283,0,0,1,0,201,200,0
true_WEB,3,0,0,0,0,1,1,0
