,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6038,0,0,0,0,520,82,0
true_BRUTEFORCE,24,0,0,0,0,9,0,0
true_DDOS,25,0,16000,213,65,7,0,0
true_DOS,17,0,1668,163,201,2,0,0
true_MIRAI,1,0,19,0,1984,0,6,0
true_RECON,520,0,0,0,0,327,1,0
true_SPOOFING,173,0,0,0,0,50,42,0
true_WEB,109,0,0,0,0,51,8,0
