,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3781,0,0,0,0,1627,0,0
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,371,0,288237,0,1221,180,0,1
true_DOS,0,0,105,0,9,0,0,0
true_MIRAI,5,0,43,0,2415,0,0,0
true_RECON,2341,0,1,0,0,5923,0,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,6,0,0,0,0,7,0,0
