,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2515,0,1,0,0,70,24,0
true_BRUTEFORCE,97,0,0,0,0,13,0,0
true_DDOS,1231,0,140371,1552,694,99,4,0
true_DOS,134,0,3914,340,444,3,1,0
true_MIRAI,92,0,292,0,22982,0,26,0
true_RECON,104,0,0,0,0,25,0,0
true_SPOOFING,1347,0,1,0,0,145,192,0
true_WEB,3,0,0,0,0,1,1,0
