,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3517,0,0,0,0,627,54,0
true_BRUTEFORCE,30,0,0,0,0,20,0,0
true_DDOS,202,0,127619,894,569,85,0,0
true_DOS,183,0,26131,1713,2720,17,2,0
true_MIRAI,11,0,111,2,9874,0,10,0
true_RECON,1200,0,0,0,0,1417,8,0
true_SPOOFING,1278,0,0,1,0,382,205,0
true_WEB,49,0,0,0,0,42,4,0
