round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
6,4,103193,1.4805810451507568,0.123787466204103,0.39633015979155095,0.28161044792713574,0.39633015979155095,0.08561286228275697
6,5,28325,0.39812543988227844,0.8793645189761694,0.4103552286477986,0.5253833853258161,0.4103552286477986,0.40973804735575553
7,1,306280,0.20352770388126373,0.9709057071960298,0.46635387639811604,0.4260507148784926,0.46635387639811604,0.4050818295054605
7,2,29801,0.9688627123832703,0.4640783866313211,0.3985403932531301,0.4011036019086376,0.3985403932531301,0.22086073593733535
7,3,176718,0.2316567301750183,0.9530777849455064,0.41359968962446503,0.4511174679129621,0.41359968962446503,0.36861784147099763
7,4,103193,1.486588954925537,0.12307036329983623,0.3980425728425639,0.2822374076855615,0.3980425728425639,0.08662683893464909
7,5,28325,0.3901132345199585,0.8790467784642542,0.4129498197129933,0.5208510942973705,0.4129498197129933,0.41192435515817116
8,1,306280,0.19885216653347015,0.9756040224631056,0.4825668580914519,0.43140221189399325,0.4825668580914519,0.43514575634531
8,2,29801,0.9460707306861877,0.4652528438642999,0.3982125963663289,0.4049520559606784,0.3982125963663289,0.22600657826839943
8,3,176718,0.22725903987884521,0.9533154517366652,0.4261242325390038,0.4599396349940932,0.4261242325390038,0.3695348665518564
8,4,103193,1.452538013458252,0.12324479373600923,0.41230929406079664,0.2841581791822248,0.41230929406079664,0.09122056226006059
8,5,28325,0.38860175013542175,0.8699029126213592,0.42501475867974053,0.5057575431145194,0.42501475867974053,0.4138736168930831
9,1,306280,0.19961322844028473,0.975284053806974,0.4822422512471138,0.43135632138406876,0.4822422512471138,0.43477591447019
9,2,29801,0.9431682825088501,0.46709841951612363,0.39711377980068163,0.40631901833513995,0.39711377980068163,0.2262282655177741
9,3,176718,0.22891315817832947,0.9530325150805238,0.4255490548616135,0.45939927076449705,0.4255490548616135,0.36892736247150276
9,4,103193,1.4468488693237305,0.12664618724138266,0.41443171132467405,0.28441436601108355,0.41443171132467405,0.0926193625043298
9,5,28325,0.38934051990509033,0.8696204766107679,0.4253880323038043,0.5021175460008356,0.4253880323038043,0.41450040918154996
10,1,306280,0.20165282487869263,0.9741445735927909,0.5022537168417284,0.4343889074456961,0.5022537168417284,0.4333726757698066
10,2,29801,0.9359229803085327,0.47186336028992315,0.3985686912081455,0.411209597247017,0.3985686912081455,0.24179231357865819
10,3,176718,0.23067131638526917,0.9536040471259295,0.4300438885691448,0.4658059910369371,0.4300438885691448,0.38402642503157003
10,4,103193,1.4301581382751465,0.1328578488850988,0.41820120449281684,0.2869082702901904,0.41820120449281684,0.10524592834024883
10,5,28325,0.38809746503829956,0.8742806707855252,0.43047882527767733,0.49301313025287563,0.43047882527767733,0.4271019722544087
11,1,306280,0.20012325048446655,0.9751208044926212,0.506693637996878,0.4357155799498656,0.506693637996878,0.4410356558934864
11,2,29801,0.9239749908447266,0.4728364819972484,0.4077459362444742,0.4107184029475465,0.4077459362444742,0.24573915423845683
11,3,176718,0.22853964567184448,0.9532928168041739,0.4371816343504275,0.46500357829261124,0.4371816343504275,0.3839505164231941
11,4,103193,1.4164305925369263,0.134757202523427,0.4202867945469131,0.287342874946634,0.4202867945469131,0.10687003448044843
11,5,28325,0.38960254192352295,0.8690203000882613,0.4338323709618249,0.4839727333324724,0.4338323709618249,0.42557606906148265
12,1,306280,0.17989255487918854,0.975564842627661,0.500881755781337,0.43713039443741303,0.500881755781337,0.4363941282691641
12,2,29801,0.9846818447113037,0.4678030938559109,0.40303689468509946,0.41146123694306264,0.40303689468509946,0.24432166918710468
12,3,176718,0.21409200131893158,0.9544189046956167,0.4352605621029907,0.46745569534839887,0.4352605621029907,0.38598546697569974
12,4,103193,1.5268505811691284,0.12491157345944008,0.4151082561476023,0.2868289890992345,0.4151082561476023,0.1039220566685225
12,5,28325,0.3837486505508423,0.8727978817299206,0.4298505059577489,0.4892640658376544,0.4298505059577489,0.42428579047480897
13,1,306280,0.1915964037179947,0.9752122241086587,0.5016858705005206,0.43769379927371466,0.5016858705005206,0.4382723609434866
13,2,29801,0.9310907125473022,0.47038689976846415,0.42350413927599667,0.41470953371118713,0.42350413927599667,0.24621472219952295
13,3,176718,0.21895381808280945,0.9537964440521056,0.43632820310735054,0.46579836074003755,0.43632820310735054,0.38519573881977964
13,4,103193,1.438158631324768,0.12933047784248933,0.41912413128943526,0.2867453771076859,0.41912413128943526,0.1046302684067244
13,5,28325,0.38306480646133423,0.8720917917034422,0.43146409639032757,0.49024384480546745,0.43146409639032757,0.4254417446222204
