round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
8,1,119710,0.4171152412891388,0.8271907108846379,0.43331356602681553,0.357553437759114,0.43331356602681553,0.344633974487036
8,2,119449,0.9123920798301697,0.5213187217975872,0.45388817588162395,0.3516057581348527,0.45388817588162395,0.3391594108685161
8,3,149271,0.5176689624786377,0.7855377132865727,0.448972615029083,0.39955652492094945,0.448972615029083,0.40132864017010816
8,4,163941,0.5124309062957764,0.7346362410867324,0.4278332988964243,0.37150830339067104,0.4278332988964243,0.34980489637206025
8,5,91947,0.80008864402771,0.6072737555330788,0.43049006503839243,0.33143919569719316,0.43049006503839243,0.31881365955681057
9,1,119710,0.4153754413127899,0.8345251023306324,0.43415545268422867,0.35744433921207397,0.43415545268422867,0.3529125480663909
9,2,119449,0.8811224102973938,0.5332233840383762,0.45803569231409696,0.3512840663169517,0.45803569231409696,0.3521631997207236
9,3,149271,0.5142295956611633,0.7729565689249753,0.4503858152997207,0.39827443677499297,0.4503858152997207,0.4050821266151358
9,4,163941,0.5047420263290405,0.7556254994174734,0.42936437029848223,0.37135078024703344,0.42936437029848223,0.36184626699333916
9,5,91947,0.776099681854248,0.5875776262412041,0.435852825850226,0.35571672240422614,0.435852825850226,0.32248236330540736
10,1,119710,0.4236607551574707,0.8319772784228552,0.43671422908725355,0.3715823833674387,0.43671422908725355,0.3471271127337428
10,2,119449,0.8507104516029358,0.5264589908663949,0.4629801158821963,0.35202276710613306,0.4629801158821963,0.35172402875157965
10,3,149271,0.506279468536377,0.7851893535917894,0.4527930957616012,0.4014800338739916,0.4527930957616012,0.4053256557628651
10,4,163941,0.49376338720321655,0.7378630116932311,0.4319040567765149,0.3775432198254797,0.4319040567765149,0.3579544977346824
10,5,91947,0.7784205675125122,0.6146149412161354,0.436671053191346,0.3619808172356554,0.436671053191346,0.32682521467799125
