round,source,client_id,class_id,class_name,available,feature_id,feature_name,normalized_mean_abs_shap,feature_rank_within_class
10,client_5,5,3,MIRAI,1,15,HTTP,5.394078732816039e-06,25
10,client_5,5,3,MIRAI,1,16,HTTPS,4.3431809753517615e-08,30
10,client_5,5,3,MIRAI,1,17,DNS,4.564024345090347e-08,29
10,client_5,5,3,MIRAI,1,18,Telnet,0.0,34
10,client_5,5,3,MIRAI,1,19,SMTP,0.0,35
10,client_5,5,3,MIRAI,1,20,SSH,0.0,36
10,client_5,5,3,MIRAI,1,21,IRC,0.0,37
10,client_5,5,3,MIRAI,1,22,TCP,0.00019180107040203301,18
10,client_5,5,3,MIRAI,1,23,UDP,0.024863536314840794,8
10,client_5,5,3,MIRAI,1,24,DHCP,2.196730053145688e-08,31
10,client_5,5,3,MIRAI,1,25,ARP,3.822915677550376e-07,28
10,client_5,5,3,MIRAI,1,26,ICMP,2.1881504454567236e-05,24
10,client_5,5,3,MIRAI,1,27,IGMP,0.0,38
10,client_5,5,3,MIRAI,1,28,IPv,4.086415652794537e-07,27
10,client_5,5,3,MIRAI,1,29,LLC,5.798804003316382e-07,26
10,client_5,5,3,MIRAI,1,30,Tot sum,0.7527044444742103,1
10,client_5,5,3,MIRAI,1,31,Min,0.036611133092966056,7
10,client_5,5,3,MIRAI,1,32,Max,0.04075374255459345,6
10,client_5,5,3,MIRAI,1,33,AVG,0.5197148241426771,2
10,client_5,5,3,MIRAI,1,34,Std,0.04792486620526891,4
10,client_5,5,3,MIRAI,1,35,Tot size,0.3938182061366513,3
10,client_5,5,3,MIRAI,1,36,IAT,0.0004067242354267819,16
10,client_5,5,3,MIRAI,1,37,Number,0.0,39
10,client_5,5,3,MIRAI,1,38,Variance,0.04779641875213693,5
10,client_1,1,4,RECON,1,0,Header_Length,0.001146963642963632,20
10,client_1,1,4,RECON,1,1,Protocol Type,0.00022958440465236984,25
10,client_1,1,4,RECON,1,2,Time_To_Live,0.020393180258984393,13
10,client_1,1,4,RECON,1,3,Rate,0.0011706387839422521,19
10,client_1,1,4,RECON,1,4,fin_flag_number,5.943860314419142e-05,26
10,client_1,1,4,RECON,1,5,syn_flag_number,0.5141166228635953,2
10,client_1,1,4,RECON,1,6,rst_flag_number,0.0006536135149570989,24
10,client_1,1,4,RECON,1,7,psh_flag_number,0.0012374552639977084,18
10,client_1,1,4,RECON,1,8,ack_flag_number,0.06273949899820422,9
10,client_1,1,4,RECON,1,9,ece_flag_number,0.0,33
10,client_1,1,4,RECON,1,10,cwr_flag_number,0.0,34
10,client_1,1,4,RECON,1,11,ack_count,0.00776253172932511,16
10,client_1,1,4,RECON,1,12,syn_count,0.10760844019351927,7
10,client_1,1,4,RECON,1,13,fin_count,0.02265024660462047,12
10,client_1,1,4,RECON,1,14,rst_count,0.019925793517152315,14
10,client_1,1,4,RECON,1,15,HTTP,5.0005712948851255e-05,27
10,client_1,1,4,RECON,1,16,HTTPS,0.001025663505637405,21
10,client_1,1,4,RECON,1,17,DNS,7.861501764944299e-10,32
10,client_1,1,4,RECON,1,18,Telnet,0.0,35
10,client_1,1,4,RECON,1,19,SMTP,0.0,36
10,client_1,1,4,RECON,1,20,SSH,0.0,37
10,client_1,1,4,RECON,1,21,IRC,0.0,38
10,client_1,1,4,RECON,1,22,TCP,0.0007607472107692969,22
10,client_1,1,4,RECON,1,23,UDP,0.016455286318304087,15
10,client_1,1,4,RECON,1,24,DHCP,1.2468463121274336e-07,31
10,client_1,1,4,RECON,1,25,ARP,1.3271922984015857e-06,29
10,client_1,1,4,RECON,1,26,ICMP,0.0006556963558334067,23
10,client_1,1,4,RECON,1,27,IGMP,0.0,39
10,client_1,1,4,RECON,1,28,IPv,1.0806320164017805e-06,30
10,client_1,1,4,RECON,1,29,LLC,2.49953232717189e-06,28
10,client_1,1,4,RECON,1,30,Tot sum,0.7332026636369823,1
10,client_1,1,4,RECON,1,31,Min,0.005965254406083473,17
10,client_1,1,4,RECON,1,32,Max,0.0402773677538577,11
10,client_1,1,4,RECON,1,33,AVG,0.08440016634977852,8
10,client_1,1,4,RECON,1,34,Std,0.13406269824242736,6
10,client_1,1,4,RECON,1,35,Tot size,0.1740669888848635,4
10,client_1,1,4,RECON,1,36,IAT,0.05605907423476544,10
10,client_1,1,4,RECON,1,37,Number,0.13791455429953955,5
10,client_1,1,4,RECON,1,38,Variance,0.3189074703211131,3
10,client_2,2,4,RECON,1,0,Header_Length,0.0008635555370433049,19
10,client_2,2,4,RECON,1,1,Protocol Type,0.0001869304184690969,24
10,client_2,2,4,RECON,1,2,Time_To_Live,0.04727235097943702,10
10,client_2,2,4,RECON,1,3,Rate,0.000396361465242955,20
10,client_2,2,4,RECON,1,4,fin_flag_number,0.00015273199030631105,25
10,client_2,2,4,RECON,1,5,syn_flag_number,0.2034864704287658,6
10,client_2,2,4,RECON,1,6,rst_flag_number,0.001771679902008402,16
10,client_2,2,4,RECON,1,7,psh_flag_number,0.0008948512145291216,18
10,client_2,2,4,RECON,1,8,ack_flag_number,0.028279893190463718,12
10,client_2,2,4,RECON,1,9,ece_flag_number,1.467903787704276e-07,32
10,client_2,2,4,RECON,1,10,cwr_flag_number,0.0,33
10,client_2,2,4,RECON,1,11,ack_count,0.009704159552127464,14
10,client_2,2,4,RECON,1,12,syn_count,0.052524676099200446,9
10,client_2,2,4,RECON,1,13,fin_count,0.00031122650101716407,22
10,client_2,2,4,RECON,1,14,rst_count,0.009405955052683296,15
10,client_2,2,4,RECON,1,15,HTTP,8.415124120657704e-05,27
10,client_2,2,4,RECON,1,16,HTTPS,0.00022102331387111116,23
10,client_2,2,4,RECON,1,17,DNS,6.874374136975999e-05,28
10,client_2,2,4,RECON,1,18,Telnet,0.0,34
10,client_2,2,4,RECON,1,19,SMTP,0.0,35
10,client_2,2,4,RECON,1,20,SSH,0.0,36
10,client_2,2,4,RECON,1,21,IRC,0.0,37
10,client_2,2,4,RECON,1,22,TCP,0.0003252016529265685,21
10,client_2,2,4,RECON,1,23,UDP,0.023752395580601306,13
10,client_2,2,4,RECON,1,24,DHCP,0.0,38
10,client_2,2,4,RECON,1,25,ARP,4.547357657885609e-05,30
10,client_2,2,4,RECON,1,26,ICMP,9.446003768320249e-05,26
10,client_2,2,4,RECON,1,27,IGMP,0.0,39
10,client_2,2,4,RECON,1,28,IPv,2.7650333306936797e-05,31
10,client_2,2,4,RECON,1,29,LLC,6.0765152785888215e-05,29
10,client_2,2,4,RECON,1,30,Tot sum,0.7293461702715073,1
10,client_2,2,4,RECON,1,31,Min,0.0009232708991790335,17
10,client_2,2,4,RECON,1,32,Max,0.03757801601894245,11
10,client_2,2,4,RECON,1,33,AVG,0.22611595599275802,4
10,client_2,2,4,RECON,1,34,Std,0.16521329362382683,7
10,client_2,2,4,RECON,1,35,Tot size,0.25274103995231567,3
10,client_2,2,4,RECON,1,36,IAT,0.208279767025871,5
10,client_2,2,4,RECON,1,37,Number,0.059380661336437726,8
10,client_2,2,4,RECON,1,38,Variance,0.4790415195728186,2
