round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_1,1,DDOS,2,AVG,0.43556910754523054
10,client_1,1,DDOS,3,Tot size,0.4329504807817921
10,client_1,1,DDOS,4,Variance,0.2659192849623291
10,client_1,1,DDOS,5,fin_count,0.24356024994279984
10,client_1,1,DDOS,6,syn_flag_number,0.14107532183110996
10,client_1,1,DDOS,7,rst_count,0.1024179425744565
10,client_1,1,DDOS,8,Std,0.08620257562692446
10,client_1,1,DDOS,9,UDP,0.07798096275155295
10,client_1,1,DDOS,10,ack_flag_number,0.04961427947562937
10,client_2,2,DDOS,1,Variance,0.7166240107464852
10,client_2,2,DDOS,2,Tot sum,0.46707097474664017
10,client_2,2,DDOS,3,ack_flag_number,0.254587134872142
10,client_2,2,DDOS,4,syn_flag_number,0.24641924011869923
10,client_2,2,DDOS,5,UDP,0.20265272031528367
10,client_2,2,DDOS,6,fin_count,0.17616907932572598
10,client_2,2,DDOS,7,rst_count,0.1682538717760924
10,client_2,2,DDOS,8,ack_count,0.1147666065658057
10,client_2,2,DDOS,9,syn_count,0.10087544058037526
10,client_2,2,DDOS,10,Std,0.07115493547092812
10,client_3,3,DDOS,1,Variance,0.8074695414917807
10,client_3,3,DDOS,2,Tot sum,0.35787781273957603
10,client_3,3,DDOS,3,AVG,0.21618660758661062
10,client_3,3,DDOS,4,Tot size,0.2085714850975187
10,client_3,3,DDOS,5,UDP,0.1990505131338997
10,client_3,3,DDOS,6,syn_flag_number,0.17515676385550139
10,client_3,3,DDOS,7,fin_count,0.1544025781965309
10,client_3,3,DDOS,8,Std,0.10392919017418556
10,client_3,3,DDOS,9,rst_count,0.09829786483758145
10,client_3,3,DDOS,10,ack_flag_number,0.07469992949377231
10,client_4,4,DDOS,1,fin_count,0.5318488348823149
10,client_4,4,DDOS,2,syn_flag_number,0.45371777681276015
10,client_4,4,DDOS,3,UDP,0.3806644332893905
10,client_4,4,DDOS,4,Tot sum,0.31911145122598633
10,client_4,4,DDOS,5,rst_count,0.25421495287940843
10,client_4,4,DDOS,6,AVG,0.22094553592987592
10,client_4,4,DDOS,7,Tot size,0.17229531567196915
10,client_4,4,DDOS,8,ack_flag_number,0.17070565577140556
10,client_4,4,DDOS,9,Variance,0.17058794462178875
10,client_4,4,DDOS,10,syn_count,0.16581805958638737
10,client_5,5,DDOS,1,fin_count,0.6049657717372697
10,client_5,5,DDOS,2,syn_flag_number,0.3523139436687381
10,client_5,5,DDOS,3,Variance,0.31909985034123795
10,client_5,5,DDOS,4,Tot sum,0.3003765806124345
10,client_5,5,DDOS,5,rst_count,0.29975385821436096
10,client_5,5,DDOS,6,UDP,0.2778872792561337
10,client_5,5,DDOS,7,Std,0.20459034322816202
10,client_5,5,DDOS,8,AVG,0.14393060427417856
10,client_5,5,DDOS,9,Header_Length,0.13721142331582284
10,client_5,5,DDOS,10,ack_flag_number,0.13647112679554807
10,server,,DOS,1,Tot sum,0.6869051078238431
10,server,,DOS,2,AVG,0.503722358614299
10,server,,DOS,3,UDP,0.3754161966929047
10,server,,DOS,4,Tot size,0.2719725521435622
10,server,,DOS,5,Variance,0.11662796146537899
10,server,,DOS,6,syn_flag_number,0.09872745286371278
10,server,,DOS,7,fin_count,0.08589693914462669
10,server,,DOS,8,Min,0.08356270244671758
10,server,,DOS,9,ack_flag_number,0.0773515856258004
10,server,,DOS,10,Std,0.07288226938883807
10,client_1,1,DOS,1,Tot sum,0.7414391093612137
10,client_1,1,DOS,2,AVG,0.5024015304865529
10,client_1,1,DOS,3,Tot size,0.34732225758637364
10,client_1,1,DOS,4,Variance,0.17003816735388438
10,client_1,1,DOS,5,Std,0.11535675873687953
10,client_1,1,DOS,6,UDP,0.1141047017445361
10,client_1,1,DOS,7,fin_count,0.08404372096376816
10,client_1,1,DOS,8,Max,0.06064022577439769
10,client_1,1,DOS,9,syn_flag_number,0.057571150360803895
10,client_1,1,DOS,10,ack_flag_number,0.05503287432641276
10,client_2,2,DOS,1,Tot sum,0.5955326309269604
10,client_2,2,DOS,2,Variance,0.46500397729389875
10,client_2,2,DOS,3,AVG,0.38748283697346664
10,client_2,2,DOS,4,UDP,0.3292850357873155
10,client_2,2,DOS,5,Std,0.21956117793634067
10,client_2,2,DOS,6,Tot size,0.21540811286751105
10,client_2,2,DOS,7,ack_flag_number,0.19181214050517761
10,client_2,2,DOS,8,syn_count,0.10199849075759042
10,client_2,2,DOS,9,syn_flag_number,0.09548856297280414
10,client_2,2,DOS,10,ack_count,0.09220130150127251
10,client_3,3,DOS,1,Tot sum,0.6672880498542131
10,client_3,3,DOS,2,AVG,0.530473144191333
10,client_3,3,DOS,3,Tot size,0.32672753562394496
10,client_3,3,DOS,4,Variance,0.2928074229105732
10,client_3,3,DOS,5,UDP,0.22141677472195465
10,client_3,3,DOS,6,syn_flag_number,0.0942946122898393
10,client_3,3,DOS,7,Min,0.0744061340327634
10,client_3,3,DOS,8,fin_count,0.07149322670845212
10,client_3,3,DOS,9,Std,0.05332461338986004
10,client_3,3,DOS,10,rst_count,0.05160176713557037
10,client_4,4,DOS,1,Variance,0.649403149338221
10,client_4,4,DOS,2,Tot sum,0.4962812294182881
10,client_4,4,DOS,3,UDP,0.3799337799323219
10,client_4,4,DOS,4,AVG,0.2947485237685795
10,client_4,4,DOS,5,syn_flag_number,0.15998570427320893
10,client_4,4,DOS,6,Tot size,0.1431127195625618
10,client_4,4,DOS,7,Max,0.10674710498733808
10,client_4,4,DOS,8,Std,0.10572870778554029
10,client_4,4,DOS,9,fin_count,0.10008048517667412
10,client_4,4,DOS,10,syn_count,0.08823973349015568
10,client_5,5,DOS,1,Tot sum,0.6110059978264115
10,client_5,5,DOS,2,AVG,0.4997156563234298
10,client_5,5,DOS,3,UDP,0.4480419895017786
10,client_5,5,DOS,4,Tot size,0.23509641962954908
10,client_5,5,DOS,5,fin_count,0.20727994356171245
10,client_5,5,DOS,6,syn_flag_number,0.14367155582329355
10,client_5,5,DOS,7,Variance,0.13073845252313077
10,client_5,5,DOS,8,Std,0.1111788889880196
