,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2992,0,0,0,17,42,2
true_DDOS,143,78025,2550,290,37,8,1
true_DOS,123,15895,3494,1866,4,1,0
true_MIRAI,23,194,5,15896,0,33,0
true_RECON,5226,0,0,0,821,183,14
true_SPOOFING,781,0,0,0,11,172,0
true_WEB,11,0,0,0,0,3,0
