round,feature_name,server_mean_across_classes,client_1_mean_available_classes,client_2_mean_available_classes,client_3_mean_available_classes,client_4_mean_available_classes,client_5_mean_available_classes,mean_across_clients,client_mean_minus_server,absolute_client_server_difference
10,Header_Length,0.00943594776188672,0.008890297573743185,0.01213230839049185,0.005679224431804425,0.01737749264726796,0.026315658868493637,0.01407899638236021,0.004643048620473489,0.004643048620473489
10,ICMP,0.006596859281912455,0.006061651335849206,0.007432348093829359,0.0035475212971028645,0.01354213245895472,0.020962907495455704,0.010309312136238372,0.003712452854325917,0.003712452854325917
10,psh_flag_number,0.004529863202230469,0.0025792322509055297,0.009767518964234214,0.0028727092911166674,0.0052630735676143315,0.0038842276411200603,0.00487335234299816,0.00034348914076769155,0.00034348914076769155
10,Protocol Type,0.004045502812847315,0.0029411792006580136,0.004461944693643032,0.0026952258446564896,0.006538716842636773,0.00922719686386958,0.005172852689092777,0.0011273498762454622,0.0011273498762454622
10,TCP,0.003785880564994871,0.0033930233282660894,0.005179681152707193,0.002355044734472493,0.006583950386786315,0.00958621472282716,0.00541958286501185,0.0016337023000169795,0.0016337023000169795
10,Rate,0.001247170352269841,0.0019070032069977063,0.0025877024999417996,0.0015677174492254825,0.002889707968873515,0.005149259211433825,0.0028202780672944654,0.0015731077150246244,0.0015731077150246244
10,rst_flag_number,0.0008990985882801386,0.0005997549075426297,0.0007905555938495094,0.0007060304472418873,0.0008463514890177893,0.0013488390489233986,0.0008583062973150429,-4.079229096509566e-05,4.079229096509566e-05
10,HTTP,0.00022905039941428635,0.00012652343297920595,0.0004169544489516928,0.0001050983028941212,0.00024635546898790425,0.0006005953900503053,0.00029910540877264586,7.005500935835951e-05,7.005500935835951e-05
10,fin_flag_number,0.0002234041368202107,0.00023430555779834836,5.9686047055173476e-05,0.00019647793149767828,0.00038274558385189563,0.0004602553173188169,0.00026669408750438253,4.328995068417183e-05,4.328995068417183e-05
10,HTTPS,0.00017180767801301528,0.00031569309072892185,0.0002679752134458478,0.00016298869304961044,0.00017867541793935917,0.000123475036025856,0.00020976149023791904,3.7953812224903756e-05,3.7953812224903756e-05
10,ARP,1.6834313572536428e-05,8.92916290424936e-06,1.8284765530388676e-05,9.465969309635476e-06,1.0296095523928744e-05,1.4142157613548133e-05,1.2223630176350079e-05,-4.610683396186349e-06,4.610683396186349e-06
10,LLC,1.6666588473255855e-05,7.473477874282785e-06,1.819110648346219e-05,9.090730301050373e-06,8.946094355965512e-06,1.162957626496697e-05,1.1066197055945565e-05,-5.6003914173102905e-06,5.6003914173102905e-06
10,DNS,1.6018533942343347e-05,6.3585679221413595e-06,1.7380091813495706e-05,2.30154827183602e-05,1.0632637878573264e-05,1.2821553890588593e-05,1.4041666844631824e-05,-1.976867097711523e-06,1.976867097711523e-06
10,IPv,1.2540418127412312e-05,7.404515647858268e-06,1.2553948101237625e-05,4.618047947661714e-06,8.34983727904368e-06,1.397401657231618e-05,9.380073109623493e-06,-3.160345017788819e-06,3.160345017788819e-06
10,SSH,4.334482547814871e-06,1.857921920092522e-06,1.054670326713364e-06,1.2770174718797239e-05,4.032430629352475e-06,4.18639338555012e-06,4.780318196101144e-06,4.4583564828627317e-07,4.4583564828627317e-07
10,DHCP,7.043954855321372e-07,4.018215495553298e-07,1.0094902772511074e-07,3.818358845686463e-07,3.803348826533227e-08,6.360274980876487e-07,3.1173348964041356e-07,-3.926619958917237e-07,3.926619958917237e-07
10,Telnet,0.0,0.0,0.0,1.3816596119520611e-08,0.0,0.0,2.7633192239041223e-09,2.7633192239041223e-09,2.7633192239041223e-09
10,ece_flag_number,0.0,0.0,2.392057085874409e-07,2.454369295058284e-08,6.973801660871404e-09,4.904407149468067e-09,5.512552206967264e-08,5.512552206967264e-08,5.512552206967264e-08
10,cwr_flag_number,0.0,0.0,0.0,0.0,3.87155782947543e-09,1.857898048832231e-07,3.793227254253971e-08,3.793227254253971e-08,3.793227254253971e-08
10,IGMP,0.0,1.6791634338711564e-07,1.5488988643045043e-07,0.0,4.321522610978674e-08,0.0,7.320429118547056e-08,7.320429118547056e-08,7.320429118547056e-08
10,IRC,0.0,2.8629349775319336e-08,0.0,2.202843657121172e-08,0.0,0.0,1.0131557269306212e-08,1.0131557269306212e-08,1.0131557269306212e-08
10,SMTP,0.0,0.0,0.0,1.678284834555626e-08,0.0,0.0,3.356569669111252e-09,3.356569669111252e-09,3.356569669111252e-09
