,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1406,0,0,0,10,18,0
true_DDOS,45,115054,5820,303,23,46,1
true_DOS,0,1411,613,0,0,2,0
true_MIRAI,2,16,0,1098,0,2,0
true_RECON,2443,0,0,0,392,101,13
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
