round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
5,5,128863,0.328833669424057,0.9621536049913474,0.4639058380217282,0.23485992334003308,0.4639058380217282,0.2602602146824946
6,1,128863,0.43343669176101685,0.8447576107959616,0.5154894029666498,0.5650574874778488,0.5154894029666498,0.47076829221605293
6,2,128863,0.619701087474823,0.5540690500764378,0.5056190481262631,0.49042945940548777,0.5056190481262631,0.37093121112126565
6,3,128863,0.4733178913593292,0.7888377579289633,0.5022697415657854,0.5616749114806893,0.5022697415657854,0.45825170200694804
6,4,128863,0.3767906427383423,0.9046118746265414,0.5021368835690722,0.42611351507174444,0.5021368835690722,0.38539216250684805
6,5,128863,0.3426561951637268,0.9316095388125374,0.475201492234626,0.24620559188909819,0.475201492234626,0.2735632322662332
7,1,128863,0.41404473781585693,0.8553657760567425,0.5224404994134969,0.5411980712461649,0.5224404994134969,0.48182442124359015
7,2,128863,0.6049293875694275,0.582052257048183,0.5135515822669583,0.5768453276785079,0.5135515822669583,0.4563436728530888
7,3,128863,0.46444815397262573,0.8003849048990013,0.5080163595627273,0.5789065581614856,0.5080163595627273,0.4680778392694432
7,4,128863,0.36829423904418945,0.912542777989027,0.5079104669153655,0.44832610076588264,0.5079104669153655,0.3941412069588142
7,5,128863,0.33178040385246277,0.9399750122222825,0.4787527294651837,0.276091656119462,0.4787527294651837,0.28473041230519547
8,1,128863,0.3964952826499939,0.8595097118645383,0.5204420597568634,0.5935062095585629,0.5204420597568634,0.4828206367213403
8,2,128863,0.6048555374145508,0.5665396583969021,0.5103824867577759,0.5961576922473328,0.5103824867577759,0.47190006303077414
8,3,128863,0.44936469197273254,0.8022939090351769,0.505744697310142,0.5833592448720241,0.505744697310142,0.46719797815279535
8,4,128863,0.3533453345298767,0.9230500609174084,0.5047245471637416,0.45256570776336263,0.5047245471637416,0.3978111436548226
8,5,128863,0.3162040710449219,0.9511496705803838,0.4757926908794077,0.2878366422517808,0.4757926908794077,0.29566614645086503
9,1,128863,0.3912288248538971,0.86322683780449,0.5166414243114803,0.6029177598230471,0.5166414243114803,0.4794574294256724
9,2,128863,0.6026393175125122,0.5530136656759504,0.508127867074759,0.5942616120325473,0.508127867074759,0.46620104527377454
9,3,128863,0.43570971488952637,0.8045909221421199,0.5041165934620372,0.590429266290934,0.5041165934620372,0.4676018355348494
9,4,128863,0.341038316488266,0.9335107827692977,0.5031966691351959,0.4470899755499919,0.5031966691351959,0.4051086322729449
9,5,128863,0.30681779980659485,0.9615250304587042,0.47478911629414294,0.2585055651281781,0.47478911629414294,0.29153059073600346
10,1,128863,0.390760600566864,0.8593157073791546,0.5240409318742978,0.5910323398920784,0.5240409318742978,0.48756742753354565
10,2,128863,0.5888873338699341,0.5767365341486695,0.5149192517135986,0.6180118315436035,0.5149192517135986,0.48437546581521856
10,3,128863,0.4386581480503082,0.8034036146915716,0.5079889483546748,0.5842704863287645,0.5079889483546748,0.46965106811143825
10,4,128863,0.352408766746521,0.9201011927395761,0.5066640788568202,0.4527732242162843,0.5066640788568202,0.3974031388116907
10,5,128863,0.31762567162513733,0.9474791057169242,0.4791853351503236,0.287784560286657,0.4791853351503236,0.2975578101643297
