,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3014,0,0,0,13,25,1
true_DDOS,386,78237,2021,364,42,3,1
true_DOS,270,16207,3014,1883,9,0,0
true_MIRAI,49,162,3,15905,0,32,0
true_RECON,5540,0,0,0,672,27,5
true_SPOOFING,872,0,0,0,9,83,0
true_WEB,13,0,0,0,0,1,0
