,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,143,116,0,0,0,0,0
true_DDOS,4,88309,0,0,0,0,0
true_DOS,0,1788,0,0,0,0,0
true_MIRAI,40,35901,58,11,0,12,0
true_RECON,0,0,0,0,0,0,0
true_SPOOFING,1119,785,0,0,52,1,0
true_WEB,384,111,0,0,28,1,0
