,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,127,128,0,0,4,0,0
true_DDOS,3,88310,0,0,0,0,0
true_DOS,0,1788,0,0,0,0,0
true_MIRAI,43,35902,59,13,3,2,0
true_RECON,0,0,0,0,0,0,0
true_SPOOFING,897,957,0,0,103,0,0
true_WEB,343,135,0,0,46,0,0
