round,source,client_id,class_id,class_name,available,feature_id,feature_name,normalized_mean_abs_shap,feature_rank_within_class
10,client_2,2,0,BENIGN,1,36,IAT,0.01778938452795647,8
10,client_2,2,0,BENIGN,1,37,Number,0.025850580749835574,7
10,client_2,2,0,BENIGN,1,38,Variance,0.7981083556611963,1
10,client_3,3,0,BENIGN,1,0,Header_Length,0.0009932756222421403,18
10,client_3,3,0,BENIGN,1,1,Protocol Type,2.4429020648273208e-05,26
10,client_3,3,0,BENIGN,1,2,Time_To_Live,0.3496120193458693,3
10,client_3,3,0,BENIGN,1,3,Rate,0.0005163361848128305,19
10,client_3,3,0,BENIGN,1,4,fin_flag_number,0.00011908963963186226,21
10,client_3,3,0,BENIGN,1,5,syn_flag_number,0.003773693068191995,16
10,client_3,3,0,BENIGN,1,6,rst_flag_number,2.968818576787041e-05,25
10,client_3,3,0,BENIGN,1,7,psh_flag_number,6.748674843448074e-05,23
10,client_3,3,0,BENIGN,1,8,ack_flag_number,0.01917367331671633,9
10,client_3,3,0,BENIGN,1,9,ece_flag_number,0.0,33
10,client_3,3,0,BENIGN,1,10,cwr_flag_number,0.0,34
10,client_3,3,0,BENIGN,1,11,ack_count,0.0018599428514360467,17
10,client_3,3,0,BENIGN,1,12,syn_count,0.005741336990492584,13
10,client_3,3,0,BENIGN,1,13,fin_count,0.008740956921085308,12
10,client_3,3,0,BENIGN,1,14,rst_count,0.005277601624902447,14
10,client_3,3,0,BENIGN,1,15,HTTP,9.45417098175674e-07,31
10,client_3,3,0,BENIGN,1,16,HTTPS,0.00019833260246273328,20
10,client_3,3,0,BENIGN,1,17,DNS,1.961246370713227e-06,30
10,client_3,3,0,BENIGN,1,18,Telnet,0.0,35
10,client_3,3,0,BENIGN,1,19,SMTP,0.0,36
10,client_3,3,0,BENIGN,1,20,SSH,5.726539648486658e-08,32
10,client_3,3,0,BENIGN,1,21,IRC,0.0,37
10,client_3,3,0,BENIGN,1,22,TCP,8.674691899473521e-05,22
10,client_3,3,0,BENIGN,1,23,UDP,0.005166309167282929,15
10,client_3,3,0,BENIGN,1,24,DHCP,0.0,38
10,client_3,3,0,BENIGN,1,25,ARP,7.787281785163488e-06,27
10,client_3,3,0,BENIGN,1,26,ICMP,4.976446272602702e-05,24
10,client_3,3,0,BENIGN,1,27,IGMP,0.0,39
10,client_3,3,0,BENIGN,1,28,IPv,4.985667778923307e-06,29
10,client_3,3,0,BENIGN,1,29,LLC,7.729284808915005e-06,28
10,client_3,3,0,BENIGN,1,30,Tot sum,0.47898436889202783,2
10,client_3,3,0,BENIGN,1,31,Min,0.008849507218340357,11
10,client_3,3,0,BENIGN,1,32,Max,0.018221974050930338,10
10,client_3,3,0,BENIGN,1,33,AVG,0.08858522691096164,7
10,client_3,3,0,BENIGN,1,34,Std,0.13277724644302177,5
10,client_3,3,0,BENIGN,1,35,Tot size,0.23052575077795684,4
10,client_3,3,0,BENIGN,1,36,IAT,0.11735135802268767,6
10,client_3,3,0,BENIGN,1,37,Number,0.06123164300801779,8
10,client_3,3,0,BENIGN,1,38,Variance,0.7424584672277242,1
10,client_4,4,0,BENIGN,1,0,Header_Length,0.004056087536421763,16
10,client_4,4,0,BENIGN,1,1,Protocol Type,1.9973740549567246e-05,26
10,client_4,4,0,BENIGN,1,2,Time_To_Live,0.624865028738871,1
10,client_4,4,0,BENIGN,1,3,Rate,0.001367109281483943,18
10,client_4,4,0,BENIGN,1,4,fin_flag_number,8.461202179483027e-05,23
10,client_4,4,0,BENIGN,1,5,syn_flag_number,0.002704387487913668,17
10,client_4,4,0,BENIGN,1,6,rst_flag_number,4.4312820520245185e-05,24
10,client_4,4,0,BENIGN,1,7,psh_flag_number,3.5031267190858255e-05,25
10,client_4,4,0,BENIGN,1,8,ack_flag_number,0.005731615185525343,14
10,client_4,4,0,BENIGN,1,9,ece_flag_number,0.0,33
10,client_4,4,0,BENIGN,1,10,cwr_flag_number,0.0,34
10,client_4,4,0,BENIGN,1,11,ack_count,0.00020302164194212598,22
10,client_4,4,0,BENIGN,1,12,syn_count,0.009649231483109732,10
10,client_4,4,0,BENIGN,1,13,fin_count,0.008093506770779486,12
10,client_4,4,0,BENIGN,1,14,rst_count,0.005826145462518163,13
10,client_4,4,0,BENIGN,1,15,HTTP,1.2959252933089887e-05,27
10,client_4,4,0,BENIGN,1,16,HTTPS,0.0005356779425885637,19
10,client_4,4,0,BENIGN,1,17,DNS,3.488057707458424e-08,31
10,client_4,4,0,BENIGN,1,18,Telnet,0.0,35
10,client_4,4,0,BENIGN,1,19,SMTP,0.0,36
10,client_4,4,0,BENIGN,1,20,SSH,0.0,37
10,client_4,4,0,BENIGN,1,21,IRC,0.0,38
10,client_4,4,0,BENIGN,1,22,TCP,0.00038518118172435774,21
10,client_4,4,0,BENIGN,1,23,UDP,0.00936962210514012,11
10,client_4,4,0,BENIGN,1,24,DHCP,0.0,39
10,client_4,4,0,BENIGN,1,25,ARP,1.5937695307641227e-07,29
10,client_4,4,0,BENIGN,1,26,ICMP,0.0004028343372855479,20
10,client_4,4,0,BENIGN,1,27,IGMP,5.758086137540996e-08,30
10,client_4,4,0,BENIGN,1,28,IPv,8.382474109578396e-07,28
10,client_4,4,0,BENIGN,1,29,LLC,3.0824924909238845e-09,32
10,client_4,4,0,BENIGN,1,30,Tot sum,0.5258143203135702,3
10,client_4,4,0,BENIGN,1,31,Min,0.004971819661550408,15
10,client_4,4,0,BENIGN,1,32,Max,0.025009581522995004,6
10,client_4,4,0,BENIGN,1,33,AVG,0.012346248381435228,7
10,client_4,4,0,BENIGN,1,34,Std,0.1237366336056908,5
10,client_4,4,0,BENIGN,1,35,Tot size,0.012273453105627621,8
10,client_4,4,0,BENIGN,1,36,IAT,0.010366900494123187,9
10,client_4,4,0,BENIGN,1,37,Number,0.1595974615663513,4
10,client_4,4,0,BENIGN,1,38,Variance,0.539333544199805,2
10,client_5,5,0,BENIGN,0,0,Header_Length,0.0,1
10,client_5,5,0,BENIGN,0,1,Protocol Type,0.0,2
10,client_5,5,0,BENIGN,0,2,Time_To_Live,0.0,3
10,client_5,5,0,BENIGN,0,3,Rate,0.0,4
10,client_5,5,0,BENIGN,0,4,fin_flag_number,0.0,5
10,client_5,5,0,BENIGN,0,5,syn_flag_number,0.0,6
10,client_5,5,0,BENIGN,0,6,rst_flag_number,0.0,7
10,client_5,5,0,BENIGN,0,7,psh_flag_number,0.0,8
10,client_5,5,0,BENIGN,0,8,ack_flag_number,0.0,9
10,client_5,5,0,BENIGN,0,9,ece_flag_number,0.0,10
10,client_5,5,0,BENIGN,0,10,cwr_flag_number,0.0,11
10,client_5,5,0,BENIGN,0,11,ack_count,0.0,12
10,client_5,5,0,BENIGN,0,12,syn_count,0.0,13
10,client_5,5,0,BENIGN,0,13,fin_count,0.0,14
10,client_5,5,0,BENIGN,0,14,rst_count,0.0,15
10,client_5,5,0,BENIGN,0,15,HTTP,0.0,16
10,client_5,5,0,BENIGN,0,16,HTTPS,0.0,17
10,client_5,5,0,BENIGN,0,17,DNS,0.0,18
10,client_5,5,0,BENIGN,0,18,Telnet,0.0,19
10,client_5,5,0,BENIGN,0,19,SMTP,0.0,20
10,client_5,5,0,BENIGN,0,20,SSH,0.0,21
10,client_5,5,0,BENIGN,0,21,IRC,0.0,22
10,client_5,5,0,BENIGN,0,22,TCP,0.0,23
10,client_5,5,0,BENIGN,0,23,UDP,0.0,24
10,client_5,5,0,BENIGN,0,24,DHCP,0.0,25
10,client_5,5,0,BENIGN,0,25,ARP,0.0,26
10,client_5,5,0,BENIGN,0,26,ICMP,0.0,27
10,client_5,5,0,BENIGN,0,27,IGMP,0.0,28
10,client_5,5,0,BENIGN,0,28,IPv,0.0,29
10,client_5,5,0,BENIGN,0,29,LLC,0.0,30
10,client_5,5,0,BENIGN,0,30,Tot sum,0.0,31
10,client_5,5,0,BENIGN,0,31,Min,0.0,32
10,client_5,5,0,BENIGN,0,32,Max,0.0,33
10,client_5,5,0,BENIGN,0,33,AVG,0.0,34
10,client_5,5,0,BENIGN,0,34,Std,0.0,35
10,client_5,5,0,BENIGN,0,35,Tot size,0.0,36
10,client_5,5,0,BENIGN,0,36,IAT,0.0,37
10,client_5,5,0,BENIGN,0,37,Number,0.0,38
10,client_5,5,0,BENIGN,0,38,Variance,0.0,39
10,client_1,1,1,DDOS,1,0,Header_Length,0.1010007289609523,12
10,client_1,1,1,DDOS,1,1,Protocol Type,0.0248206795752377,19
10,client_1,1,1,DDOS,1,2,Time_To_Live,0.042941799904410716,17
10,client_1,1,1,DDOS,1,3,Rate,0.015503413848206377,21
10,client_1,1,1,DDOS,1,4,fin_flag_number,0.001887772838890584,24
10,client_1,1,1,DDOS,1,5,syn_flag_number,0.3880421326207773,4
10,client_1,1,1,DDOS,1,6,rst_flag_number,0.0006759243047062283,25
10,client_1,1,1,DDOS,1,7,psh_flag_number,0.017728029693365066,20
10,client_1,1,1,DDOS,1,8,ack_flag_number,0.13514179498282483,9
10,client_1,1,1,DDOS,1,9,ece_flag_number,0.0,33
10,client_1,1,1,DDOS,1,10,cwr_flag_number,0.0,34
10,client_1,1,1,DDOS,1,11,ack_count,0.05182753343041347,15
10,client_1,1,1,DDOS,1,12,syn_count,0.24143459807164966,5
10,client_1,1,1,DDOS,1,13,fin_count,0.4182671643706277,3
10,client_1,1,1,DDOS,1,14,rst_count,0.12055236720392845,10
10,client_1,1,1,DDOS,1,15,HTTP,0.00045953019101023783,26
10,client_1,1,1,DDOS,1,16,HTTPS,0.0003366933517430328,27
10,client_1,1,1,DDOS,1,17,DNS,7.686170124000243e-05,28
10,client_1,1,1,DDOS,1,18,Telnet,0.0,35
10,client_1,1,1,DDOS,1,19,SMTP,0.0,36
10,client_1,1,1,DDOS,1,20,SSH,0.0,37
10,client_1,1,1,DDOS,1,21,IRC,0.0,38
10,client_1,1,1,DDOS,1,22,TCP,0.04345998281761084,16
10,client_1,1,1,DDOS,1,23,UDP,0.17488165304668166,7
10,client_1,1,1,DDOS,1,24,DHCP,7.734688043304565e-08,32
10,client_1,1,1,DDOS,1,25,ARP,4.9877054729621965e-06,31
10,client_1,1,1,DDOS,1,26,ICMP,0.07349550926817329,13
10,client_1,1,1,DDOS,1,27,IGMP,0.0,39
10,client_1,1,1,DDOS,1,28,IPv,7.513164606960018e-06,30
10,client_1,1,1,DDOS,1,29,LLC,9.094988573166491e-06,29
10,client_1,1,1,DDOS,1,30,Tot sum,0.45148597038205995,2
10,client_1,1,1,DDOS,1,31,Min,0.005320979113178482,23
10,client_1,1,1,DDOS,1,32,Max,0.05366717493015431,14
10,client_1,1,1,DDOS,1,33,AVG,0.18454043252402094,6
10,client_1,1,1,DDOS,1,34,Std,0.11602667514414422,11
10,client_1,1,1,DDOS,1,35,Tot size,0.17140414548601077,8
10,client_1,1,1,DDOS,1,36,IAT,0.03751430984964797,18
10,client_1,1,1,DDOS,1,37,Number,0.012976574581384915,22
10,client_1,1,1,DDOS,1,38,Variance,0.49435642552706516,1
10,client_2,2,1,DDOS,1,0,Header_Length,0.14467077962171182,7
10,client_2,2,1,DDOS,1,1,Protocol Type,0.03857293788337557,16
10,client_2,2,1,DDOS,1,2,Time_To_Live,0.03858028466130507,15
10,client_2,2,1,DDOS,1,3,Rate,0.021449154505623434,20
10,client_2,2,1,DDOS,1,4,fin_flag_number,0.0014348115069766133,25
10,client_2,2,1,DDOS,1,5,syn_flag_number,0.25931865084069905,4
10,client_2,2,1,DDOS,1,6,rst_flag_number,0.0007336804100918648,26
10,client_2,2,1,DDOS,1,7,psh_flag_number,0.014168300849245244,21
10,client_2,2,1,DDOS,1,8,ack_flag_number,0.12233088879283883,8
10,client_2,2,1,DDOS,1,9,ece_flag_number,0.0,31
10,client_2,2,1,DDOS,1,10,cwr_flag_number,0.0,32
10,client_2,2,1,DDOS,1,11,ack_count,0.03891879531467756,14
10,client_2,2,1,DDOS,1,12,syn_count,0.20194371697660776,5
10,client_2,2,1,DDOS,1,13,fin_count,0.35621545872602167,3
10,client_2,2,1,DDOS,1,14,rst_count,0.12224465683787272,9
10,client_2,2,1,DDOS,1,15,HTTP,0.0030630567704587673,23
10,client_2,2,1,DDOS,1,16,HTTPS,0.007650619599349185,22
10,client_2,2,1,DDOS,1,17,DNS,2.8371217734105553e-05,30
10,client_2,2,1,DDOS,1,18,Telnet,0.0,33
10,client_2,2,1,DDOS,1,19,SMTP,0.0,34
10,client_2,2,1,DDOS,1,20,SSH,0.0,35
10,client_2,2,1,DDOS,1,21,IRC,0.0,36
10,client_2,2,1,DDOS,1,22,TCP,0.06937169323708184,11
10,client_2,2,1,DDOS,1,23,UDP,0.1926085613219566,6
10,client_2,2,1,DDOS,1,24,DHCP,0.0,37
10,client_2,2,1,DDOS,1,25,ARP,8.563445267686394e-05,27
10,client_2,2,1,DDOS,1,26,ICMP,0.09725427905557,10
