round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
1,1,128863,0.3487446904182434,0.8816960648130184,0.23657937847574642,0.3100302040284945,0.20278232440778265,0.19764047941760893
1,2,128863,2.7506468296051025,0.15048539922243,0.41833108493463195,0.16262274615507927,0.17928475068627084,0.09489211791798977
1,3,128863,2.265057325363159,0.6856816929607412,0.21234777307423605,0.19447353951843263,0.18201237692077377,0.14225677732634257
1,4,128863,0.04194580391049385,0.9964535980071859,0.746153176842852,0.23275084607199142,0.31977993293265083,0.19378785132630286
1,5,128863,0.17948593199253082,0.9466642868783126,0.4091015901485035,0.2778385702747487,0.17532925292078722,0.19340350250796406
2,1,128863,0.3271676301956177,0.885451991650047,0.25746079412953293,0.24025034909928736,0.2206806806824568,0.19910231934618725
2,2,128863,2.121119737625122,0.15123813662571878,0.4377762788453102,0.16346653894835056,0.18761840521941867,0.10505243812441949
2,3,128863,2.0187695026397705,0.6855963309871724,0.22062824660403724,0.11207012541306557,0.18910992566060333,0.13734479919889006
2,4,128863,0.06410343199968338,0.996810566260292,0.7634693903310618,0.24813541353868393,0.32720116728474075,0.20347048980420865
2,5,128863,0.1599368453025818,0.9503193313829416,0.42639226179926953,0.28108540927346304,0.1827395407711155,0.2038192032284678
3,1,128863,0.31464314460754395,0.8786851151998635,0.274713055543142,0.23788513439346123,0.23546833332269315,0.18827334104740318
3,2,128863,2.0609536170959473,0.1503379558135384,0.4110570605657566,0.30651851911761696,0.17616731167103852,0.0909007572163782
3,3,128863,1.6509628295898438,0.6858213761902175,0.20850053999314241,0.2547913428761953,0.17871474856555064,0.13597653274122856
3,4,128863,0.06088545173406601,0.9972063354104747,0.7636018303435268,0.2844102722104766,0.3272579272900829,0.2085873307608039
3,5,128863,0.12361378222703934,0.9537260501462794,0.4416355770586507,0.2822604106133455,0.18927239016799316,0.21119503922358326
4,1,128863,0.26756536960601807,0.9111769864119258,0.26442572856304364,0.31856983782996456,0.2266506244826088,0.22814687763529923
4,2,128863,1.872431755065918,0.1545982943125645,0.5256228454214203,0.30554850630774205,0.22526693375203727,0.14110727626417358
4,3,128863,1.3439898490905762,0.6864965117993528,0.25937410524680876,0.25415736842349546,0.2223206616401218,0.13805257191929282
4,4,128863,0.06928865611553192,0.9962052722658948,0.6805901148703204,0.2859689388410607,0.2916814778015659,0.1550950988655563
4,5,128863,0.15886883437633514,0.9348455336287375,0.3497895974437017,0.28276759997808637,0.14990982747587214,0.1548117908303788
5,1,128863,0.2950695753097534,0.903509929149562,0.2633571551885728,0.23869661321985397,0.22573470444734808,0.22110364485525433
5,2,128863,1.9597482681274414,0.153449787759093,0.49499476664160236,0.3056331577189961,0.21214061427497244,0.12996517424906667
5,3,128863,1.2642461061477661,0.6863878692875379,0.24844573513844773,0.2548616502172056,0.21295348726152663,0.13887032537923513
5,4,128863,0.061547476798295975,0.9963061545982943,0.6872380117009887,0.2815320536764863,0.2945305764432809,0.16030000422638227
5,5,128863,0.13310180604457855,0.9367855784825745,0.3592271210375107,0.28238167307151346,0.15395448044464746,0.16176747944881922
6,1,128863,0.2760160267353058,0.9151889991696608,0.27658375547568004,0.23807517258213062,0.23707179040772575,0.23258774593587023
6,2,128863,1.9339110851287842,0.15497078292450123,0.5362241393841148,0.30548490014203455,0.2298103454503349,0.14465804394315868
6,3,128863,1.2092176675796509,0.6866206746699983,0.2671146201773742,0.2544933135700724,0.2289553887234636,0.13874664542839962
6,4,128863,0.06161259859800339,0.9962440731629715,0.6839101679911703,0.2859736582968118,0.2931043577105016,0.15768495335904098
6,5,128863,0.13334840536117554,0.9356060312114416,0.3535240797496155,0.28292300403522247,0.15151031989269237,0.1577687382272499
7,1,128863,0.2666647136211395,0.902485585466736,0.2789559933158227,0.2491223478349042,0.23910513712784803,0.22379177623495425
7,2,128863,1.9354302883148193,0.15330234435020137,0.49143247271744817,0.30567396389570767,0.21061391687890635,0.12868272019864294
7,3,128863,1.1828209161758423,0.6862869869551385,0.24264668043945758,0.2564707127117928,0.2079828689481065,0.14040049847817043
