,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,66,174,0,0,14,5,0
true_DDOS,3,88254,0,0,56,0,0
true_DOS,0,1788,0,0,0,0,0
true_MIRAI,30,35975,5,0,0,12,0
true_RECON,0,0,0,0,0,0,0
true_SPOOFING,389,1227,0,0,302,39,0
true_WEB,195,273,0,0,44,12,0
