round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_4,4,DDOS,6,UDP,0.15056267439463675
10,client_4,4,DDOS,7,rst_count,0.12888786308034353
10,client_4,4,DDOS,8,Std,0.11857249084034673
10,client_4,4,DDOS,9,ack_flag_number,0.1177165058436748
10,client_4,4,DDOS,10,Max,0.10247413100696784
10,client_5,5,DDOS,1,Tot sum,0.5828434799969159
10,client_5,5,DDOS,2,AVG,0.5370475400020044
10,client_5,5,DDOS,3,Tot size,0.4478186365497114
10,client_5,5,DDOS,4,Variance,0.37185265083159935
10,client_5,5,DDOS,5,Std,0.15982623499721904
10,client_5,5,DDOS,6,Max,0.05369488629858856
10,client_5,5,DDOS,7,syn_flag_number,0.042974256460161876
10,client_5,5,DDOS,8,syn_count,0.030952877298227904
10,client_5,5,DDOS,9,fin_count,0.028905307661658382
10,client_5,5,DDOS,10,Number,0.020474919744211565
10,server,,DOS,1,Tot sum,0.5912058205350628
10,server,,DOS,2,Tot size,0.5886052316994407
10,server,,DOS,3,AVG,0.40181460759846804
10,server,,DOS,4,syn_flag_number,0.21201121603747458
10,server,,DOS,5,Variance,0.1923317827603081
10,server,,DOS,6,syn_count,0.1677430748456364
10,server,,DOS,7,UDP,0.12421464460233961
10,server,,DOS,8,fin_count,0.0831188752738946
10,server,,DOS,9,ack_flag_number,0.04550164531845322
10,server,,DOS,10,rst_count,0.03998412306223732
10,client_1,1,DOS,1,Tot sum,0.5715436205235741
10,client_1,1,DOS,2,Variance,0.4112361483695067
10,client_1,1,DOS,3,syn_count,0.37569686094278976
10,client_1,1,DOS,4,syn_flag_number,0.3677100361599171
10,client_1,1,DOS,5,fin_count,0.2759287100975429
10,client_1,1,DOS,6,Tot size,0.23981547214307838
10,client_1,1,DOS,7,AVG,0.17487707201661126
10,client_1,1,DOS,8,Std,0.14247225986328863
10,client_1,1,DOS,9,UDP,0.12681171917662454
10,client_1,1,DOS,10,Header_Length,0.07742729910782924
10,client_2,2,DOS,1,Variance,0.8178143008118528
10,client_2,2,DOS,2,Tot sum,0.49977272862164307
10,client_2,2,DOS,3,syn_count,0.19214588371956595
10,client_2,2,DOS,4,syn_flag_number,0.120444392841931
10,client_2,2,DOS,5,Tot size,0.08410417877649108
10,client_2,2,DOS,6,Std,0.07458672535146386
10,client_2,2,DOS,7,rst_count,0.06257663332232201
10,client_2,2,DOS,8,fin_count,0.052109983825312324
10,client_2,2,DOS,9,UDP,0.0448868828799127
10,client_2,2,DOS,10,Max,0.04282939056732909
10,client_3,3,DOS,1,Tot sum,0.713538599564751
10,client_3,3,DOS,2,AVG,0.5379644856725263
10,client_3,3,DOS,3,Tot size,0.24061052288645718
10,client_3,3,DOS,4,fin_count,0.23994526478370853
10,client_3,3,DOS,5,UDP,0.16694417464525538
10,client_3,3,DOS,6,Variance,0.12873528228677528
10,client_3,3,DOS,7,syn_flag_number,0.12308552633705125
10,client_3,3,DOS,8,syn_count,0.08836359264150932
10,client_3,3,DOS,9,rst_count,0.08179685232305925
10,client_3,3,DOS,10,ack_flag_number,0.05613490151578125
10,server,,MIRAI,1,Tot sum,0.7259868367122939
10,server,,MIRAI,2,AVG,0.529494707632374
10,server,,MIRAI,3,Tot size,0.43463052440336364
10,server,,MIRAI,4,Variance,0.044475039429986075
10,server,,MIRAI,5,Max,0.02894678998879422
10,server,,MIRAI,6,Std,0.020236406705730153
10,server,,MIRAI,7,Min,0.020095516984477913
10,server,,MIRAI,8,syn_flag_number,0.0037746806711293217
10,server,,MIRAI,9,syn_count,0.003704799004952789
10,server,,MIRAI,10,UDP,0.0036876665604364967
10,client_1,1,MIRAI,1,Tot sum,0.7375427599333244
10,client_1,1,MIRAI,2,AVG,0.5462361040747457
10,client_1,1,MIRAI,3,Tot size,0.3769108157204441
10,client_1,1,MIRAI,4,Variance,0.11596792883772165
10,client_1,1,MIRAI,5,Max,0.03162851179517229
10,client_1,1,MIRAI,6,Std,0.031055653399271434
10,client_1,1,MIRAI,7,Min,0.011513481452418007
10,client_1,1,MIRAI,8,UDP,0.004706338287509628
10,client_1,1,MIRAI,9,syn_flag_number,0.0033768491009949853
10,client_1,1,MIRAI,10,syn_count,0.0030601487421981575
10,client_3,3,MIRAI,1,Tot sum,0.6826589986944549
10,client_3,3,MIRAI,2,AVG,0.5963981042329545
10,client_3,3,MIRAI,3,Tot size,0.4040345548620109
10,client_3,3,MIRAI,4,Variance,0.10955872773202793
10,client_3,3,MIRAI,5,Std,0.036944234371088173
10,client_3,3,MIRAI,6,Max,0.03688283966913905
10,client_3,3,MIRAI,7,Min,0.016094216578029945
10,client_3,3,MIRAI,8,UDP,0.004396651980661354
10,client_3,3,MIRAI,9,syn_flag_number,0.0033602116536159085
