round,client_id,num_examples,fedavg_weight,final_weight,warmup,server_f1_source_round,client_score,raw_shap_weight,importance::BENIGN,previous_server_f1::BENIGN,similarity::BENIGN,client_validation_f1::BENIGN,gain::BENIGN,peer_count::BENIGN,comparable::BENIGN,importance::DDOS,previous_server_f1::DDOS,similarity::DDOS,client_validation_f1::DDOS,gain::DDOS,peer_count::DDOS,comparable::DDOS,importance::DOS,previous_server_f1::DOS,similarity::DOS,client_validation_f1::DOS,gain::DOS,peer_count::DOS,comparable::DOS,importance::MIRAI,previous_server_f1::MIRAI,similarity::MIRAI,client_validation_f1::MIRAI,gain::MIRAI,peer_count::MIRAI,comparable::MIRAI,importance::RECON,previous_server_f1::RECON,similarity::RECON,client_validation_f1::RECON,gain::RECON,peer_count::RECON,comparable::RECON,importance::SPOOFING,previous_server_f1::SPOOFING,similarity::SPOOFING,client_validation_f1::SPOOFING,gain::SPOOFING,peer_count::SPOOFING,comparable::SPOOFING,importance::WEB,previous_server_f1::WEB,similarity::WEB,client_validation_f1::WEB,gain::WEB,peer_count::WEB,comparable::WEB
5,1,515452,0.2,0.14901122256387253,0,4,0.3051876323158527,0.08940028674463564,0.03792611370586679,0.49573908469226724,0.81372066692397,0.5345268542199488,0.03878776952768159,3,1,0.022001041570070358,0.8545712181217032,0.73805282839452,0.6733754050827222,0.0,4,1,0.18801456894481255,6.499626271489389e-05,0.3264627322575201,0.11957052220595413,0.11950552594323924,2,1,0.18801456894481255,0.0003996003996003996,0.9758184480079057,0.0,0.0,1,1,0.18801456894481255,0.09606081548030408,0.6912068247938762,0.0,0.0,2,1,0.18801456894481255,0.0,0.7550946609881071,0.3424800277874262,0.3424800277874262,1,1,0.18801456894481255,0.0,0.0,0.0,0.0,0,0
5,2,515452,0.2,0.2161813348190409,0,4,0.5304594265304765,0.2201284118870854,0.03792611370586679,0.49573908469226724,0.9789985442852042,0.49819404658114336,0.002454961888876117,3,1,0.022001041570070358,0.8545712181217032,0.47019318230065665,0.6253807106598985,0.0,4,1,0.18801456894481255,6.499626271489389e-05,0.4728046177984407,0.564314171883893,0.564249175621178,2,1,0.18801456894481255,0.0003996003996003996,0.0,0.0,0.0,0,0,0.18801456894481255,0.09606081548030408,0.0,0.0,0.0,0,0,0.18801456894481255,0.0,0.0,0.0,0.0,0,0,0.18801456894481255,0.0,0.0,0.0,0.0,0,0
5,3,515452,0.2,0.20552066229078575,0,4,0.5036320232728684,0.19772980023428313,0.03792611370586679,0.49573908469226724,0.9489467121902349,0.0,0.0,3,1,0.022001041570070358,0.8545712181217032,0.8907415101248862,0.7053896576839038,0.0,4,1,0.18801456894481255,6.499626271489389e-05,0.5430454725217939,0.2073490813648294,0.20728408510211452,2,1,0.18801456894481255,0.0003996003996003996,0.9758184480079057,0.9418216499761564,0.941422049576556,1,1,0.18801456894481255,0.09606081548030408,0.0,0.0,0.0,0,0,0.18801456894481255,0.0,0.7550946609881071,0.4997676219984508,0.4997676219984508,1,1,0.18801456894481255,0.0,0.0,0.08390732623669381,0.08390732623669381,0,0
5,4,515452,0.2,0.19406751407377387,0,4,0.5484364682121039,0.2365404509333698,0.03792611370586679,0.49573908469226724,0.9651553077536686,0.0,0.0,3,1,0.022001041570070358,0.8545712181217032,0.9347296413313119,0.50050075112669,0.0,4,1,0.18801456894481255,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.18801456894481255,0.0003996003996003996,0.0,0.0,0.0,0,0,0.18801456894481255,0.09606081548030408,0.9099919311083228,0.4985044865403789,0.4024436710600748,2,1,0.18801456894481255,0.0,0.0,0.0,0.0,0,0,0.18801456894481255,0.0,0.0,0.0,0.0,0,0
5,5,515452,0.2,0.23521926625252695,0,4,0.5683972820631636,0.25620105020062595,0.03792611370586679,0.49573908469226724,0.0,0.0,0.0,0,0,0.022001041570070358,0.8545712181217032,0.6562112735703283,0.5005634155502692,0.0,4,1,0.18801456894481255,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.18801456894481255,0.0003996003996003996,0.0,0.0,0.0,0,0,0.18801456894481255,0.09606081548030408,0.842961487965491,0.4984423676012461,0.402381552120942,2,1,0.18801456894481255,0.0,0.0,0.0,0.0,0,0,0.18801456894481255,0.0,0.0,0.0,0.0,0,0
6,1,515452,0.2,0.1440321061308671,0,5,0.31911201702333336,0.09602179659567343,0.04201214944741335,0.4675531310376179,0.8251578254483752,0.5379646906846562,0.07041155964703832,3,1,0.023023754116241336,0.853158521264002,0.6547668734848527,0.674970141614059,0.0,4,1,0.1964291201575844,6.499626271489389e-05,0.6962047279562281,0.12010697787503039,0.1200419816123155,2,1,0.1964291201575844,0.0003996003996003996,0.9404919520839234,0.0,0.0,1,1,0.14924761580600773,0.13161290322580646,0.6469684062854704,0.0,0.0,2,1,0.1964291201575844,0.0,0.5632744143898262,0.3398025195778005,0.3398025195778005,1,1,0.1964291201575844,0.0,0.0,0.0,0.0,0,0
6,2,515452,0.2,0.22521498934580791,0,5,0.5787015210968948,0.271220794730663,0.04201214944741335,0.4675531310376179,0.8703316257747447,0.49881531363012843,0.03126218259251051,3,1,0.023023754116241336,0.853158521264002,0.4097876677066695,0.6349734042553191,0.0,4,1,0.1964291201575844,6.499626271489389e-05,0.7150897997595824,0.5623478883321403,0.5622828920694254,2,1,0.1964291201575844,0.0003996003996003996,0.0,0.0,0.0,0,0,0.14924761580600773,0.13161290322580646,0.0,0.0,0.0,0,0,0.1964291201575844,0.0,0.0,0.0,0.0,0,0,0.1964291201575844,0.0,0.0,0.0,0.0,0,0
6,3,515452,0.2,0.20411187813446918,0,5,0.5041285362947036,0.2012687924662521,0.04201214944741335,0.4675531310376179,0.8919619062579409,0.13811903680145388,0.0,3,1,0.023023754116241336,0.853158521264002,0.7209446973924906,0.7041280232769594,0.0,4,1,0.1964291201575844,6.499626271489389e-05,0.7518631965319542,0.20096533567354102,0.20090033941082613,2,1,0.1964291201575844,0.0003996003996003996,0.9404919520839234,0.9418493803622497,0.9414497799626493,1,1,0.14924761580600773,0.13161290322580646,0.0,0.0,0.0,0,0,0.1964291201575844,0.0,0.5632744143898262,0.4846953103060938,0.4846953103060938,1,1,0.1964291201575844,0.0,0.0,0.11279229711141678,0.11279229711141678,0,0
6,4,515452,0.2,0.19431877787142462,0,5,0.4925524249666551,0.19216163087068164,0.04201214944741335,0.4675531310376179,0.8830441488195113,0.0,0.0,3,1,0.023023754116241336,0.853158521264002,0.5991763353994446,0.5,0.0,4,1,0.1964291201575844,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.1964291201575844,0.0003996003996003996,0.0,0.0,0.0,0,0,0.14924761580600773,0.13161290322580646,0.8111340926736481,0.499001996007984,0.3673890927821776,2,1,0.1964291201575844,0.0,0.0,0.0,0.0,0,0,0.1964291201575844,0.0,0.0,0.0,0.0,0,0
6,5,515452,0.2,0.2323222485174312,0,5,0.5474259027227584,0.23932698533672986,0.04201214944741335,0.4675531310376179,0.0,0.0,0.0,0,0,0.023023754116241336,0.853158521264002,0.6431560510495717,0.500626095667418,0.0,4,1,0.1964291201575844,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.1964291201575844,0.0003996003996003996,0.0,0.0,0.0,0,0,0.14924761580600773,0.13161290322580646,0.80317173961003,0.49838026414154,0.3667673609157336,2,1,0.1964291201575844,0.0,0.0,0.0,0.0,0,0,0.1964291201575844,0.0,0.0,0.0,0.0,0,0
