round,class_name,available_clients,mean_cosine_similarity,minimum_cosine_similarity,maximum_cosine_similarity,best_aligned_client,worst_aligned_client,mean_absolute_difference,mean_top5_jaccard
10,BENIGN,4,0.8208531769386753,0.7591291664229456,0.8514352802006775,3,4,0.03601389665666709,0.6904761904761904
10,DDOS,5,0.7476997221167323,0.6564547036502462,0.9580521043820543,5,2,0.0522783008920207,0.4833333333333333
10,DOS,3,0.7745666262350014,0.59799964156229,0.8986893727516423,3,2,0.042082883509912385,0.5079365079365079
10,MIRAI,2,0.9947632079914814,0.9940560360677251,0.9954703799152377,1,3,0.00545434507593053,0.8333333333333333
10,RECON,3,0.9079465633979078,0.862790176181681,0.9425195679377033,4,1,0.02672831815275525,0.8888888888888888
10,SPOOFING,3,0.8783362932567345,0.7650062231555022,0.9861879663713949,1,5,0.026565882497136716,0.8888888888888888
10,WEB,1,0.8853831823135696,0.8853831823135696,0.8853831823135696,3,3,0.026637027840104476,1.0
