,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6803,0,0,0,51,108,0
true_DDOS,172,83084,2133,334,44,3,0
true_DOS,120,10702,1919,1243,6,2,0
true_MIRAI,24,207,4,17454,0,24,0
true_RECON,3,0,0,0,1,0,0
true_SPOOFING,3299,0,0,0,62,690,3
true_WEB,344,0,0,0,7,16,1
