,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1404,0,0,0,13,17,0
true_DDOS,215,117559,2951,495,66,5,1
true_DOS,12,1573,269,170,1,1,0
true_MIRAI,2,18,1,1096,0,1,0
true_RECON,2469,0,0,0,441,36,3
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
