round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
1,1,119710,0.797170102596283,0.7193968757831426,0.26170882016075386,0.23723592028231918,0.26170882016075386,0.18721242278109526
1,2,119449,1.5133109092712402,0.4199114266339609,0.2771150328598092,0.18902693161737824,0.2771150328598092,0.16938677980974254
1,3,149271,0.7068076133728027,0.741878864615364,0.279245203207404,0.2851332602234294,0.279245203207404,0.25073409677646236
1,4,163941,0.8595051765441895,0.6590663714385053,0.26159483471997036,0.2169527105353684,0.26159483471997036,0.18130113891911062
1,5,91947,1.2486121654510498,0.4991136198027124,0.2635170835168247,0.21884484914932462,0.2635170835168247,0.1826519256472598
2,1,119710,0.7007736563682556,0.7364297051207084,0.2720616997221102,0.2195941467394543,0.2720616997221102,0.1950024452966522
2,2,119449,1.3014822006225586,0.4354578104462993,0.2867841734060324,0.19543714722620611,0.2867841734060324,0.17651870819549126
2,3,149271,0.6722081899642944,0.7511974864508176,0.29031057630782203,0.29253093498406907,0.29031057630782203,0.26259827166114774
2,4,163941,0.761017382144928,0.685862596909864,0.2724365053798653,0.21524376852363092,0.2724365053798653,0.1942910889385777
2,5,91947,1.1867167949676514,0.4998966796089051,0.2713322802498721,0.23922160579441845,0.2713322802498721,0.18146507000937065
3,1,119710,0.6348498463630676,0.7475900091888731,0.29269841908432825,0.2534821347699756,0.29269841908432825,0.20077824612178613
3,2,119449,1.1787482500076294,0.4466927307888722,0.3104679980969961,0.23262630668252687,0.3104679980969961,0.19145430590161416
3,3,149271,0.6463625431060791,0.7584728446918692,0.31120700677708263,0.2890146007028088,0.31120700677708263,0.27712283031672713
3,4,163941,0.6973143815994263,0.6912303816616954,0.2945938994030823,0.2641540800155178,0.2945938994030823,0.2022473347043081
3,5,91947,1.1378358602523804,0.5192774098121744,0.2916508406003093,0.2233944849082925,0.2916508406003093,0.19219567381601788
4,1,119710,0.5976083278656006,0.7585999498788739,0.2960867205694562,0.25361546884257913,0.2960867205694562,0.2173065046358077
4,2,119449,1.113762617111206,0.48202161591976495,0.3129250853943419,0.22976588216220306,0.3129250853943419,0.19793728928367593
4,3,149271,0.6304177641868591,0.7275894179043485,0.3158719446762652,0.28274499414642756,0.3158719446762652,0.27917660538955097
4,4,163941,0.6559000015258789,0.7625914200840547,0.29867662737131856,0.22453822936795265,0.29867662737131856,0.222351715022552
4,5,91947,1.1120030879974365,0.43207499972810426,0.29496276812263755,0.2288830240659054,0.29496276812263755,0.18981515959170042
5,1,119710,0.584198534488678,0.7640297385347924,0.294906099603097,0.24912381533605613,0.294906099603097,0.21715553635722257
5,2,119449,1.080540657043457,0.5076811023951645,0.31319095513088185,0.2255558301990561,0.31319095513088185,0.20405099585061143
5,3,149271,0.6162956953048706,0.6891090700805916,0.3135913663984654,0.2589616108170169,0.3135913663984654,0.2665172223275741
5,4,163941,0.6331959962844849,0.803691571967964,0.2972365253465693,0.2328020428140385,0.2972365253465693,0.22508737907114576
5,5,91947,1.074491262435913,0.36550404037108336,0.2939141189311949,0.23002652556559136,0.2939141189311949,0.1753927501175607
6,1,119710,0.5729682445526123,0.7570378414501713,0.2991740524666862,0.2783711514470606,0.2991740524666862,0.21162207130629176
6,2,119449,1.0583009719848633,0.44979028706812113,0.3164632244711261,0.22262060128742991,0.3164632244711261,0.19223324233042943
6,3,149271,0.6050798892974854,0.7583053640693772,0.3164059841869217,0.2786354222733608,0.3164059841869217,0.27832397157301303
6,4,163941,0.6228048801422119,0.6952684197363685,0.2992083207823721,0.23887922923474175,0.2992083207823721,0.2137669926078074
6,5,91947,1.0474475622177124,0.5240301478025384,0.29748881042499614,0.22597310812003918,0.29748881042499614,0.2053434254718295
7,1,119710,0.5569204092025757,0.7668031075098154,0.2967068538064354,0.2660377441583136,0.2967068538064354,0.22147823449498152
7,2,119449,1.0425677299499512,0.5095982385788077,0.3164964663991573,0.25591178821861815,0.3164964663991573,0.20401601329642
7,3,149271,0.6032582521438599,0.6892564530283846,0.3132457384015835,0.2531199689655994,0.303456809076534,0.25894605110437424
7,4,163941,0.600337564945221,0.8059179826888941,0.29711236645198347,0.23876150390083034,0.29711236645198347,0.22778020486198905
7,5,91947,1.0251057147979736,0.36750519320913133,0.29484452873933364,0.23242427852982625,0.29484452873933364,0.17934822071773815
8,1,119710,0.5486736297607422,0.7675382173586166,0.2990833699307,0.25622097336976757,0.2990833699307,0.22194920788923805
8,2,119449,1.0136719942092896,0.5136334335155589,0.31831843462676973,0.2534639920715173,0.31831843462676973,0.20894623902989512
8,3,149271,0.5987468361854553,0.6887540111609087,0.32453076432550637,0.28760296908861827,0.3143891779403343,0.27086929956586897
8,4,163941,0.5976428389549255,0.8034170829749727,0.3006752319875798,0.25072532421529764,0.3006752319875798,0.22816657879515034
8,5,91947,0.9858690500259399,0.37595571361762753,0.29630605682820715,0.22752887161178617,0.29630605682820715,0.18130334506849605
