round,client_id,num_examples,size_weight,shap_weight,performance_weight,final_weight,local_loss,local_accuracy,local_balanced_accuracy,local_precision,local_recall,local_f1,shap_source_round,shap_calculated
5,5,367784,0.1427036574156167,0.2006915474327275,0.20018083703795425,0.16002341786153396,0.9625111222267151,0.5529381056478189,0.3016712139019224,0.27395721174564625,0.3016712139019224,0.2555275853476857,5,1
6,1,478837,0.18579326780371536,0.19930223045917508,0.1924790286022143,0.18882247632180918,0.4851272702217102,0.8161390025895915,0.29526036286094176,0.2750229763902434,0.29526036286094176,0.2534807095911185,5,0
6,2,477793,0.185388185966708,0.20020965333454727,0.20028786828060938,0.1898463584189691,0.7735196352005005,0.6540866813451766,0.3374324306974027,0.2878557750202653,0.3374324306974027,0.27914495496327124,5,0
6,3,597080,0.23167266593901967,0.19964029497699903,0.1933667788805913,0.22112192723595234,0.5833433866500854,0.7611927300011389,0.31557682566182865,0.28850829217400126,0.31557682566182865,0.28484155926070714,5,0
6,4,655763,0.2544422228749403,0.2001562737965512,0.2181806584451763,0.24086009584871731,0.5963837504386902,0.7075899256439817,0.3144570627960479,0.28029319487835874,0.3144570627960479,0.25825388718490355,5,0
6,5,367784,0.1427036574156167,0.2006915474327275,0.1956856657914087,0.15934914217455212,0.9322210550308228,0.561791031790053,0.3106437719596251,0.27758307935491233,0.3106437719596251,0.2649208559773892,5,0
7,1,478837,0.18579326780371536,0.19930223045917508,0.19223540278459528,0.1887859324491663,0.466115266084671,0.8179600701695765,0.3021273574498211,0.2803891259865861,0.3021273574498211,0.2565387597276769,5,0
7,2,477793,0.185388185966708,0.20020965333454727,0.19416541687580458,0.1889279907082484,0.7617568373680115,0.6372091855101341,0.3399174126542797,0.27800637746797485,0.3399174126542797,0.2638236982790573,5,0
7,3,597080,0.23167266593901967,0.19964029497699903,0.19652819899605609,0.22159614025327204,0.5723537802696228,0.7645021471015804,0.3206437015928865,0.30439984044039126,0.3206437015928865,0.2952304527168778,5,0
7,4,655763,0.2544422228749403,0.2001562737965512,0.21903526357237466,0.24098828661779706,0.5881510972976685,0.8208318846414259,0.3174750410768389,0.27720353641415496,0.3174750410768389,0.27922639988214126,5,0
7,5,367784,0.1427036574156167,0.2006915474327275,0.19803571777116954,0.15970164997151623,0.9036792516708374,0.5679902552557452,0.3195206658096139,0.29561265856171026,0.3195206658096139,0.2698859209572323,5,0
8,1,478837,0.18579326780371536,0.19930223045917508,0.19031340706212585,0.1884976330907959,0.46702152490615845,0.8161974772366553,0.3088448449314892,0.269489201731983,0.3088448449314892,0.2598739964504663,5,0
8,2,477793,0.185388185966708,0.20020965333454727,0.1959861848503945,0.18920110590443687,0.7465168237686157,0.6541620273087259,0.34308813632489926,0.29467195945716756,0.34308813632489926,0.2865430206776975,5,0
8,3,597080,0.23167266593901967,0.19964029497699903,0.1992199860731074,0.22199990831482974,0.5761092305183411,0.7660027734791085,0.3264700894326558,0.31322205595535607,0.3264700894326558,0.3063114451969556,5,0
8,4,655763,0.2544422228749403,0.2001562737965512,0.21565854712117918,0.24048177915011773,0.5775996446609497,0.7076570229533796,0.3233873020400025,0.2789868225216755,0.3233873020400025,0.26585188231369106,5,0
8,5,367784,0.1427036574156167,0.2006915474327275,0.198821874893193,0.15981957353981976,0.8881049752235413,0.5625414641043209,0.33380824460847364,0.29286232112708954,0.33380824460847364,0.2784281663347499,5,0
9,1,478837,0.18579326780371536,0.19930223045917508,0.19013448879509282,0.18847079535074096,0.4563164710998535,0.8216857405396375,0.3146691477630941,0.27666128405163476,0.3146691477630941,0.264945700737463,5,0
9,2,477793,0.185388185966708,0.20020965333454727,0.19778057795901932,0.1894702648707306,0.7284666299819946,0.6503110113939841,0.3477526963418313,0.30186783247260607,0.3477526963418313,0.2876203868040616,5,0
9,3,597080,0.23167266593901967,0.19964029497699903,0.1943376805791907,0.22126756249074225,0.565189003944397,0.7682403145956013,0.3266813250833824,0.30652923724526454,0.3266813250833824,0.3079309893618366,5,0
9,4,655763,0.2544422228749403,0.2001562737965512,0.2197695749879873,0.24109843333013894,0.5642003417015076,0.7138604741949848,0.33910926152901927,0.30389913323470535,0.33910926152901927,0.2782815637793625,5,0
9,5,367784,0.1427036574156167,0.2006915474327275,0.1979776776787098,0.15969294395764727,0.8419508934020996,0.5812696444690963,0.3420944950720419,0.3140673547429577,0.3420944950720419,0.29157003323772307,5,0
10,1,478837,0.18579326780371536,0.2035067570802549,0.198875833678294,0.1904126760763831,0.45038774609565735,0.8216940940606465,0.334480826785156,0.3125350266524015,0.334480826785156,0.2804071088328396,10,1
10,2,477793,0.185388185966708,0.20392432086455445,0.2003182802130492,0.19040812033833615,0.7029843926429749,0.6694991167778718,0.35937598342834337,0.3081235858582207,0.35937598342834337,0.3002762421047353,10,1
10,3,597080,0.23167266593901967,0.20223509377824997,0.17502729789311677,0.2187602249080188,0.5542567372322083,0.7620167346637994,0.316143486078688,0.2897653753175345,0.316143486078688,0.28663555152312575,10,1
10,4,655763,0.2544422228749403,0.1901087527626945,0.22220195797121572,0.2399561626225447,0.5511680841445923,0.7188012760688296,0.34972014606916113,0.30631101824375084,0.34972014606916113,0.2858220188858183,10,1
10,5,367784,0.1427036574156167,0.200225075514246,0.2035766302443243,0.1604628160547172,0.7856398224830627,0.6390964359902988,0.35329487778531393,0.30660479017441594,0.35329487778531393,0.3066152918290581,10,1
