,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2986,0,0,0,22,44,1
true_DDOS,47,78300,2449,215,34,8,1
true_DOS,17,16098,5259,4,5,0,0
true_MIRAI,17,171,9,15915,0,39,0
true_RECON,5029,0,0,0,1015,182,18
true_SPOOFING,773,0,0,0,17,174,0
true_WEB,11,0,0,0,0,3,0
