,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1413,0,0,0,6,15,0
true_DDOS,477,117591,2589,563,69,2,1
true_DOS,30,1583,241,170,1,1,0
true_MIRAI,5,15,1,1096,0,1,0
true_RECON,2652,0,0,0,289,7,1
true_SPOOFING,20,0,0,0,0,0,0
true_WEB,24,0,0,0,0,0,0
