,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3014,0,0,0,13,25,1
true_DDOS,388,78508,1751,364,41,1,1
true_DOS,272,16537,2683,1882,9,0,0
true_MIRAI,50,169,2,15899,0,31,0
true_RECON,5560,0,0,0,658,21,5
true_SPOOFING,878,0,0,0,9,77,0
true_WEB,13,0,0,0,0,1,0
