round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_4,4,DDOS,7,rst_count,0.13378067716711733
10,client_4,4,DDOS,8,ack_flag_number,0.1224655959426166
10,client_4,4,DDOS,9,Std,0.11806255217206216
10,client_4,4,DDOS,10,Max,0.10134328960321054
10,client_5,5,DDOS,1,Tot sum,0.5855859959733362
10,client_5,5,DDOS,2,AVG,0.5328653699639855
10,client_5,5,DDOS,3,Tot size,0.44441997374999104
10,client_5,5,DDOS,4,Variance,0.37752279237895725
10,client_5,5,DDOS,5,Std,0.15977639320306167
10,client_5,5,DDOS,6,Max,0.053360089180052285
10,client_5,5,DDOS,7,syn_flag_number,0.04336762929147824
10,client_5,5,DDOS,8,syn_count,0.031010575180969724
10,client_5,5,DDOS,9,fin_count,0.029312850560561248
10,client_5,5,DDOS,10,Number,0.02090463947168452
10,server,,DOS,1,Tot sum,0.593592576127042
10,server,,DOS,2,Tot size,0.5866157774991705
10,server,,DOS,3,AVG,0.4047019888537793
10,server,,DOS,4,syn_flag_number,0.2090030754532876
10,server,,DOS,5,Variance,0.19051589250440518
10,server,,DOS,6,syn_count,0.16497704563914056
10,server,,DOS,7,UDP,0.12449450827197318
10,server,,DOS,8,fin_count,0.08259080185443385
10,server,,DOS,9,ack_flag_number,0.04594076499593539
10,server,,DOS,10,rst_count,0.03978030532238779
10,client_1,1,DOS,1,Tot sum,0.5767956160428809
10,client_1,1,DOS,2,Variance,0.4159586516415614
10,client_1,1,DOS,3,syn_count,0.37153648067808936
10,client_1,1,DOS,4,syn_flag_number,0.3633499636512453
10,client_1,1,DOS,5,fin_count,0.27296165262632943
10,client_1,1,DOS,6,Tot size,0.23656238031578458
10,client_1,1,DOS,7,AVG,0.17495485963605514
10,client_1,1,DOS,8,Std,0.14266980317228423
10,client_1,1,DOS,9,UDP,0.1258444696875386
10,client_1,1,DOS,10,Header_Length,0.07691431202777692
10,client_2,2,DOS,1,Variance,0.8186578448623407
10,client_2,2,DOS,2,Tot sum,0.5006174071923248
10,client_2,2,DOS,3,syn_count,0.18893167607298467
10,client_2,2,DOS,4,syn_flag_number,0.11762467217323079
10,client_2,2,DOS,5,Tot size,0.08335818835925396
10,client_2,2,DOS,6,Std,0.0748111704407084
10,client_2,2,DOS,7,rst_count,0.06195921373041561
10,client_2,2,DOS,8,fin_count,0.051822771427558964
10,client_2,2,DOS,9,UDP,0.044757998195088924
10,client_2,2,DOS,10,Max,0.04234431724714395
10,client_3,3,DOS,1,Tot sum,0.7144613274331854
10,client_3,3,DOS,2,AVG,0.5368004107802566
10,client_3,3,DOS,3,Tot size,0.24044961706903298
10,client_3,3,DOS,4,fin_count,0.23940892833260152
10,client_3,3,DOS,5,UDP,0.16749263119402194
10,client_3,3,DOS,6,Variance,0.13011432743486792
10,client_3,3,DOS,7,syn_flag_number,0.12225275128016648
10,client_3,3,DOS,8,syn_count,0.08771382963295066
10,client_3,3,DOS,9,rst_count,0.08219729393684945
10,client_3,3,DOS,10,ack_flag_number,0.05643981296769631
10,server,,MIRAI,1,Tot sum,0.7258197004747767
10,server,,MIRAI,2,AVG,0.529897741089955
10,server,,MIRAI,3,Tot size,0.43441487411925406
10,server,,MIRAI,4,Variance,0.04444305574479592
10,server,,MIRAI,5,Max,0.02893890620754118
10,server,,MIRAI,6,Std,0.020406517280723513
10,server,,MIRAI,7,Min,0.020076098653791924
10,server,,MIRAI,8,syn_flag_number,0.003790425662341792
10,server,,MIRAI,9,syn_count,0.0037091349098575034
10,server,,MIRAI,10,UDP,0.003706907351428602
10,client_1,1,MIRAI,1,Tot sum,0.7356795492128181
10,client_1,1,MIRAI,2,AVG,0.5471250243844757
10,client_1,1,MIRAI,3,Tot size,0.3788165369770125
10,client_1,1,MIRAI,4,Variance,0.11739660776068081
10,client_1,1,MIRAI,5,Max,0.03157985678149929
10,client_1,1,MIRAI,6,Std,0.031215960504999505
10,client_1,1,MIRAI,7,Min,0.011164670371837502
10,client_1,1,MIRAI,8,UDP,0.004742220260476999
10,client_1,1,MIRAI,9,syn_flag_number,0.0033767454873798878
10,client_1,1,MIRAI,10,syn_count,0.0030597253259560427
10,client_3,3,MIRAI,1,Tot sum,0.6868440822942731
10,client_3,3,MIRAI,2,AVG,0.5932145375858482
10,client_3,3,MIRAI,3,Tot size,0.40158661544605373
10,client_3,3,MIRAI,4,Variance,0.10990280511836867
10,client_3,3,MIRAI,5,Std,0.03681363545586914
10,client_3,3,MIRAI,6,Max,0.03654268980356284
10,client_3,3,MIRAI,7,Min,0.015707752044224678
10,client_3,3,MIRAI,8,UDP,0.0043742266417852345
10,client_3,3,MIRAI,9,syn_flag_number,0.0033347485361991417
10,client_3,3,MIRAI,10,syn_count,0.0031110399096232395
10,server,,RECON,1,Variance,0.6212105060712503
10,server,,RECON,2,Tot sum,0.5036251791417813
10,server,,RECON,3,AVG,0.33142115948816786
10,server,,RECON,4,Std,0.314060312668404
10,server,,RECON,5,IAT,0.26648574183906765
10,server,,RECON,6,Tot size,0.2612744755009836
10,server,,RECON,7,Max,0.07126345104297362
10,server,,RECON,8,Number,0.05694215523552673
10,server,,RECON,9,ack_flag_number,0.04615653874833051
10,server,,RECON,10,Time_To_Live,0.04086820400689917
10,client_1,1,RECON,1,IAT,0.6379705803725861
10,client_1,1,RECON,2,Tot sum,0.5588941262113357
10,client_1,1,RECON,3,Variance,0.4883115250619937
10,client_1,1,RECON,4,Std,0.11356770195110502
10,client_1,1,RECON,5,AVG,0.10994381977282087
10,client_1,1,RECON,6,Tot size,0.09667976675431962
10,client_1,1,RECON,7,syn_flag_number,0.055715432517455935
10,client_1,1,RECON,8,Number,0.0505478750690226
10,client_1,1,RECON,9,Max,0.0248464403963838
10,client_1,1,RECON,10,Time_To_Live,0.023116498346297518
10,client_4,4,RECON,1,Tot sum,0.7321729514682244
10,client_4,4,RECON,2,Variance,0.5404374792834291
10,client_4,4,RECON,3,AVG,0.25700251602320595
10,client_4,4,RECON,4,Std,0.21620268478996982
10,client_4,4,RECON,5,Tot size,0.19907474893908478
10,client_4,4,RECON,6,IAT,0.08863095590272017
10,client_4,4,RECON,7,Number,0.07062458312110183
10,client_4,4,RECON,8,Max,0.05266129133964397
10,client_4,4,RECON,9,ack_flag_number,0.04386420814132273
10,client_4,4,RECON,10,Time_To_Live,0.031095248027357154
10,client_5,5,RECON,1,Tot sum,0.7843825376876951
10,client_5,5,RECON,2,Variance,0.5029018212830336
10,client_5,5,RECON,3,IAT,0.18811505062822736
10,client_5,5,RECON,4,Std,0.17829297294098012
10,client_5,5,RECON,5,AVG,0.16872145568509164
10,client_5,5,RECON,6,Tot size,0.1540993656221625
10,client_5,5,RECON,7,Number,0.06567862015145258
10,client_5,5,RECON,8,ack_flag_number,0.0473440571860037
10,client_5,5,RECON,9,Max,0.0426994920218913
10,client_5,5,RECON,10,syn_flag_number,0.032243083988540394
10,server,,SPOOFING,1,Variance,0.5588692000889033
10,server,,SPOOFING,2,Tot size,0.48895318240918906
10,server,,SPOOFING,3,AVG,0.44969637652578964
10,server,,SPOOFING,4,Tot sum,0.4157852702125922
10,server,,SPOOFING,5,Std,0.2351378260806934
10,server,,SPOOFING,6,IAT,0.08171478247058764
10,server,,SPOOFING,7,Min,0.06787037104958153
10,server,,SPOOFING,8,Max,0.060973173035457
10,server,,SPOOFING,9,Time_To_Live,0.03718654889774933
10,server,,SPOOFING,10,Number,0.03527895884666487
10,client_1,1,SPOOFING,1,Tot size,0.6066621317091899
10,client_1,1,SPOOFING,2,Variance,0.5195344319072912
10,client_1,1,SPOOFING,3,AVG,0.4248886086683292
