,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,70,174,0,0,15,0,0
true_DDOS,3,88254,0,0,56,0,0
true_DOS,0,1788,0,0,0,0,0
true_MIRAI,37,35979,2,0,0,4,0
true_RECON,0,0,0,0,0,0,0
true_SPOOFING,408,1237,0,0,312,0,0
true_WEB,206,274,0,0,44,0,0
