round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
4,1,128863,0.2727358639240265,0.911448592691463,0.264776164541842,0.2370913465071187,0.22695099817872172,0.2285923202863909
4,2,128863,1.8527939319610596,0.15459053413314916,0.525414512088087,0.3055463611639587,0.2251776480377516,0.1410345352496882
4,3,128863,1.3847469091415405,0.6865042719787682,0.26001760589030937,0.25412672775183637,0.22287223362026518,0.1380441271701791
4,4,128863,0.07095926254987717,0.9961587111894027,0.6766060511253005,0.28596144441101956,0.28997402191084304,0.15189915818411157
4,5,128863,0.16396069526672363,0.9340850360460334,0.34609008819492854,0.2827196701961182,0.14832432351211225,0.1518769255985621
5,1,128863,0.3097836971282959,0.8988693418591838,0.27302886384430003,0.24323842394737819,0.23402474043797145,0.21714912958216512
5,2,128863,1.9688432216644287,0.15282897340586515,0.4779320605657566,0.3060920849772565,0.2048280259567528,0.12321497804300972
5,3,128863,1.304309606552124,0.6863102674933844,0.2413718548620801,0.25608782399733776,0.20689016131035437,0.1402470202477181
5,4,128863,0.06083696708083153,0.9964923989042627,0.7031742666810684,0.28103054544418676,0.30136040000617215,0.17192277906233394
5,5,128863,0.12937156856060028,0.9387566640540729,0.36881564500882064,0.28233060384545217,0.15806384786092312,0.16863384364271053
6,1,128863,0.2814899682998657,0.915126917734338,0.27648314173184263,0.2381925114007505,0.2369855500558651,0.23273371758004055
6,2,128863,1.9198209047317505,0.15497078292450123,0.5360188848305995,0.30548226133551143,0.22972237921311406,0.1445900019097497
6,3,128863,1.2482563257217407,0.686612914490583,0.2677488672165959,0.25456214526630594,0.2294990290427965,0.13886128958752497
6,4,128863,0.06268131732940674,0.9962285528041408,0.6825821467428304,0.28597174743849074,0.2925352057469273,0.15665489086912826
6,5,128863,0.135221928358078,0.9351637009847668,0.3513723243702271,0.28288868874567763,0.1505881390158116,0.1561015446662132
7,1,128863,0.28433099389076233,0.8988926223974298,0.3018057214852423,0.25201117509868765,0.258690618415922,0.2206416055325268
7,2,128863,1.9482351541519165,0.15286777430294188,0.4795605514972661,0.3057721269741984,0.2055259506416855,0.12393751199171603
7,3,128863,1.2225359678268433,0.6862249055198156,0.2387764229741749,0.25814777648063336,0.20466550540643563,0.14236095327904816
7,4,128863,0.05969519540667534,0.9969347291309375,0.7430071135422991,0.2801677374338331,0.3184316200895568,0.19670685115906753
7,5,128863,0.12134337425231934,0.9477895128935381,0.4128616740330174,0.28311833467670666,0.17694071744272175,0.19670502458905983
8,1,128863,0.3195146322250366,0.8946012431807423,0.3178111216153538,0.25414544453339005,0.2724095328131604,0.21607596693066847
8,2,128863,1.8706285953521729,0.15234784228211357,0.46539696361041744,0.3060921273237498,0.19945584154732177,0.11798464628357837
8,3,128863,1.2181758880615234,0.6861628240844928,0.23235067014344726,0.25974200457701535,0.19915771726581194,0.1438072933125088
8,4,128863,0.06455343216657639,0.9973615389987817,0.7795276978716483,0.2821728233627547,0.3340832990878493,0.2158818000924078
8,5,128863,0.11951509118080139,0.9556816153589471,0.45125352001263236,0.28339895281083755,0.19339436571969956,0.21642265347204073
9,1,128863,0.23695342242717743,0.9560075428943917,0.33704699492530305,0.25042993914183287,0.28889742422168835,0.2662978271208235
9,2,128863,1.7966924905776978,0.1596656914707868,0.6618552969437508,0.30640377813291536,0.2836522701187503,0.17862781463447133
9,3,128863,1.1758322715759277,0.6873656518938718,0.3327321437274083,0.25745090506206575,0.2851989803377785,0.14427485962716163
9,4,128863,0.07001017034053802,0.996143190830572,0.6766008573993214,0.2859645788326878,0.2899717960282806,0.15178851608060606
9,5,128863,0.1501210480928421,0.9336504659987739,0.3441159751384782,0.28429200672135824,0.1474782750593478,0.15110333110687296
10,1,128863,0.35617733001708984,0.8959592745784283,0.2970406589400925,0.2501782603666361,0.2546062790915079,0.2159302435019225
10,2,128863,1.863527774810791,0.15248752551158984,0.4689417090569021,0.30607259332073866,0.20097501816724375,0.11946620765599651
10,3,128863,1.206254005432129,0.6861705842639082,0.23426917889440202,0.2589648123140984,0.20080215333805887,0.14318195160434016
10,4,128863,0.06473249197006226,0.9971364937957365,0.7596099760095383,0.28032729814572904,0.32554713257551643,0.2057787334338966
10,5,128863,0.12351931631565094,0.9508004625066931,0.4274387645363275,0.28315716861634915,0.18318804194414035,0.20451912668969308
