round,client_id,num_examples,fedavg_weight,final_weight,warmup,server_f1_source_round,client_score,raw_shap_weight,importance::BENIGN,previous_server_f1::BENIGN,similarity::BENIGN,client_validation_f1::BENIGN,gain::BENIGN,peer_count::BENIGN,comparable::BENIGN,importance::DDOS,previous_server_f1::DDOS,similarity::DDOS,client_validation_f1::DDOS,gain::DDOS,peer_count::DDOS,comparable::DDOS,importance::DOS,previous_server_f1::DOS,similarity::DOS,client_validation_f1::DOS,gain::DOS,peer_count::DOS,comparable::DOS,importance::MIRAI,previous_server_f1::MIRAI,similarity::MIRAI,client_validation_f1::MIRAI,gain::MIRAI,peer_count::MIRAI,comparable::MIRAI,importance::RECON,previous_server_f1::RECON,similarity::RECON,client_validation_f1::RECON,gain::RECON,peer_count::RECON,comparable::RECON,importance::SPOOFING,previous_server_f1::SPOOFING,similarity::SPOOFING,client_validation_f1::SPOOFING,gain::SPOOFING,peer_count::SPOOFING,comparable::SPOOFING,importance::WEB,previous_server_f1::WEB,similarity::WEB,client_validation_f1::WEB,gain::WEB,peer_count::WEB,comparable::WEB
3,1,515452,0.2,0.14260204472557567,0,2,0.3812393370156619,0.1389027057065613,0.06098562422609799,0.3482682792743266,0.9139045939562315,0.4927207411609,0.1444524618865734,3,1,0.02492185134026372,0.852238387899359,0.9821787718816595,0.6728110599078341,0.0,4,1,0.21239358409693831,0.0,0.7073766890730041,0.11747358073236668,0.11747358073236668,2,1,0.21239358409693831,0.0,0.8989409704919722,0.0009995002498750624,0.0009995002498750624,1,1,0.06451818804588502,0.32919954904171367,0.7688838536344273,0.0009995002498750624,0.0,2,1,0.21239358409693831,0.0,0.5858832946606967,0.5301566859841168,0.5301566859841168,1,1,0.21239358409693831,0.0,0.0,0.0,0.0,0,0
3,2,515452,0.2,0.21794499752804072,0,2,0.4734479599853119,0.20086001466536368,0.06098562422609799,0.3482682792743266,0.6247532698536422,0.4975124378109453,0.1492441585366187,3,1,0.02492185134026372,0.852238387899359,0.2627658974115702,0.6022330774598744,0.0,4,1,0.21239358409693831,0.0,0.3202066985001879,0.557838446383338,0.557838446383338,2,1,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.06451818804588502,0.32919954904171367,0.0,0.0,0.0,0,0,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.21239358409693831,0.0,0.0,0.0,0.0,0,0
3,3,515452,0.2,0.20567081731468445,0,2,0.4781076177051599,0.20463887735354686,0.06098562422609799,0.3482682792743266,0.9556193783438172,0.0,0.0,3,1,0.02492185134026372,0.852238387899359,0.9895031834155099,0.6960085531004989,0.0,4,1,0.21239358409693831,0.0,0.7493662988967652,0.09501411100658513,0.09501411100658513,2,1,0.21239358409693831,0.0,0.8989409704919722,0.9415692821368948,0.9415692821368948,1,1,0.06451818804588502,0.32919954904171367,0.0,0.0,0.0,0,0,0.21239358409693831,0.0,0.5858832946606967,0.47726312825566664,0.47726312825566664,1,1,0.21239358409693831,0.0,0.0,0.09696969696969697,0.09696969696969697,0,0
3,4,515452,0.2,0.1737864045912978,0,2,0.4451703666140827,0.1793784549714261,0.06098562422609799,0.3482682792743266,0.9677900493258993,0.0,0.0,3,1,0.02492185134026372,0.852238387899359,0.9916994380945567,0.5000626644942975,0.0,4,1,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.06451818804588502,0.32919954904171367,0.897534794435309,0.4979459728619445,0.1687464238202308,2,1,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.21239358409693831,0.0,0.0,0.0,0.0,0,0
3,5,515452,0.2,0.25999573584040137,0,2,0.5530952694585598,0.2762199473031021,0.06098562422609799,0.3482682792743266,0.0,0.0,0.0,0,0,0.02492185134026372,0.852238387899359,0.9870650519949009,0.4999372253609542,0.0,4,1,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.06451818804588502,0.32919954904171367,0.9122870413347579,0.49707965701503665,0.16788010797332298,2,1,0.21239358409693831,0.0,0.0,0.0,0.0,0,0,0.21239358409693831,0.0,0.0,0.0,0.0,0,0
4,1,515452,0.2,0.13902504797639312,0,3,0.3665993252346758,0.13067872222830051,0.10152553582653716,0.20350354081252328,0.9757358554899513,0.5378905041756882,0.33438696336316487,3,1,0.02425043440983092,0.851976738825482,0.7032561581228267,0.6729195088676672,0.0,4,1,0.20660806023588998,6.500048750365628e-05,0.46063278977894917,0.11735941320293398,0.11729441271543033,2,1,0.20660806023588998,0.0,0.9679363637186446,0.0009995002498750624,0.0009995002498750624,1,1,0.04779178882007198,0.4323086984957489,0.6528021055699923,0.0,0.0,2,1,0.20660806023588998,0.0,0.6509086083812741,0.40381833960080993,0.40381833960080993,1,1,0.20660806023588998,0.0,0.0,0.0,0.0,0,0
4,2,515452,0.2,0.23275501929989845,0,3,0.5455177557243305,0.26731173676756637,0.10152553582653716,0.20350354081252328,0.9634478956534069,0.49819404658114336,0.2946905057686201,3,1,0.02425043440983092,0.851976738825482,0.24752006903552992,0.6006213324128409,0.0,4,1,0.20660806023588998,6.500048750365628e-05,0.49426560186799773,0.5599774202653118,0.5599124197778081,2,1,0.20660806023588998,0.0,0.0,0.0,0.0,0,0,0.04779178882007198,0.4323086984957489,0.0,0.0,0.0,0,0,0.20660806023588998,0.0,0.0,0.0,0.0,0,0,0.20660806023588998,0.0,0.0,0.0,0.0,0,0
4,3,515452,0.2,0.2131869577999378,0,3,0.5087200914152104,0.2307246189321955,0.10152553582653716,0.20350354081252328,0.9791560151709218,0.0,0.0,3,1,0.02425043440983092,0.851976738825482,0.951128400290167,0.7125213756412693,0.0,4,1,0.20660806023588998,6.500048750365628e-05,0.7355919930357,0.302763315979175,0.30269831549167137,2,1,0.20660806023588998,0.0,0.9679363637186443,0.9421015010721944,0.9421015010721944,1,1,0.04779178882007198,0.4323086984957489,0.0,0.0,0.0,0,0,0.20660806023588998,0.0,0.6509086083812741,0.47138512579485764,0.47138512579485764,1,1,0.20660806023588998,0.0,0.0,0.09603841536614646,0.09603841536614646,0,0
4,4,515452,0.2,0.1645677126894899,0,3,0.3892254153076894,0.14305743158527143,0.10152553582653716,0.20350354081252328,0.9618950445125323,0.0,0.0,3,1,0.02425043440983092,0.851976738825482,0.903617787138633,0.5,0.0,4,1,0.20660806023588998,6.500048750365628e-05,0.0,0.0,0.0,0,0,0.20660806023588998,0.0,0.0,0.0,0.0,0,0,0.04779178882007198,0.4323086984957489,0.9144959395752226,0.4975124378109453,0.06520373931519641,2,1,0.20660806023588998,0.0,0.0,0.0,0.0,0,0,0.20660806023588998,0.0,0.0,0.0,0.0,0,0
4,5,515452,0.2,0.25046526223428084,0,3,0.5059995972327115,0.22822749048666618,0.10152553582653716,0.20350354081252328,0.0,0.0,0.0,0,0,0.02425043440983092,0.851976738825482,0.7015665420693492,0.5003128519584532,0.0,4,1,0.20660806023588998,6.500048750365628e-05,0.0,0.0,0.0,0,0,0.20660806023588998,0.0,0.0,0.0,0.0,0,0,0.04779178882007198,0.4323086984957489,0.8880029459254836,0.4986909362922329,0.066382237796484,2,1,0.20660806023588998,0.0,0.0,0.0,0.0,0,0,0.20660806023588998,0.0,0.0,0.0,0.0,0,0
5,1,515452,0.2,0.1333175335834752,0,4,0.30595041163343584,0.08892619094083486,0.03789790299590526,0.49612078003774374,0.8170029502729214,0.5340522133938707,0.03793143335612692,3,1,0.022005237197931814,0.8544301080240289,0.7621625818385517,0.6733754050827222,0.0,4,1,0.18801937196123258,6.499626271489389e-05,0.32910260075258563,0.11957052220595413,0.11950552594323924,2,1,0.18801937196123258,0.0003996003996003996,0.9754080431787939,0.0,0.0,1,1,0.18801937196123258,0.07741477272727272,0.698093936414007,0.0,0.0,2,1,0.18801937196123258,0.0,0.7575651054211007,0.3408853258975253,0.3408853258975253,1,1,0.18801937196123258,0.0,0.0,0.0,0.0,0,0
