,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3872,0,0,0,1346,188,2
true_DDOS,20,75958,9267,220,22,11,0
true_DOS,0,380,439,0,0,0,0
true_MIRAI,4,110,27,13613,0,30,0
true_RECON,853,0,1,0,2270,80,0
true_SPOOFING,823,2,0,0,381,481,0
true_WEB,23,0,0,0,55,9,0
