,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4801,0,0,0,1633,207,0
true_DDOS,307,253255,10251,1023,120,11,0
true_DOS,366,63231,17450,7940,44,5,1
true_MIRAI,6,70,3,8101,0,18,0
true_RECON,730,0,0,0,1595,59,0
true_SPOOFING,1519,0,0,0,561,659,0
true_WEB,84,0,0,0,85,13,0
