,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4112,0,0,0,0,1219,74,3
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,847,0,285427,2163,1388,171,12,2
true_DOS,2,0,96,7,9,0,0,0
true_MIRAI,3,0,38,0,2418,0,4,0
true_RECON,3271,0,0,1,0,4945,48,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,10,0,0,0,0,3,0,0
