,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,0,2,0,0
true_BRUTEFORCE,4,0,0,0,0,4,0,0
true_DDOS,22,0,5777,165,31,9,0,0
true_DOS,141,0,10874,2390,1327,6,1,0
true_MIRAI,16,0,74,0,7428,0,8,0
true_RECON,68,0,0,0,0,75,4,0
true_SPOOFING,862,0,0,1,0,283,152,0
true_WEB,35,0,0,0,0,34,3,0
