,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,0,2,0,0
true_BRUTEFORCE,3,0,0,0,0,4,1,0
true_DDOS,23,0,5899,42,31,9,0,0
true_DOS,141,0,12402,863,1326,6,1,0
true_MIRAI,16,0,82,0,7420,0,8,0
true_RECON,58,0,0,0,0,85,4,0
true_SPOOFING,821,0,0,1,0,310,166,0
true_WEB,32,0,0,0,0,37,3,0
