,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5,0,0,0,0,2,0,0
true_BRUTEFORCE,5,0,0,0,0,3,0,0
true_DDOS,61,0,5834,68,32,9,0,0
true_DOS,448,0,11876,1099,1309,6,1,0
true_MIRAI,39,0,107,0,7372,0,8,0
true_RECON,80,0,0,0,0,65,2,0
true_SPOOFING,892,0,1,0,0,265,140,0
true_WEB,39,0,0,0,0,31,2,0
