round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
1,1,119710,0.79669189453125,0.7075682900342495,0.25734960848623034,0.19939985218328604,0.25734960848623034,0.1862287081781607
1,2,119449,1.507517695426941,0.4152064897989937,0.2715600561239761,0.20898585894827648,0.2715600561239761,0.1662475129031197
1,3,149271,0.7239960432052612,0.7309122334545893,0.2757339065786996,0.2690923572697596,0.2757339065786996,0.2430387509069659
1,4,163941,0.8736759424209595,0.6405536138000866,0.2565921244875064,0.2240405925685481,0.2565921244875064,0.18156052648208545
1,5,91947,1.2776366472244263,0.5085320891383079,0.2589429313330986,0.20415205874374642,0.2589429313330986,0.1852067236765373
2,1,119710,0.6895835995674133,0.7310500375908445,0.2737370115822817,0.2149778733325934,0.2737370115822817,0.19133099693117708
2,2,119449,1.2622098922729492,0.4365126539359894,0.2883991479380907,0.20013068135386036,0.2883991479380907,0.18512754351701372
2,3,149271,0.6677602529525757,0.7433861902177918,0.29296915394794026,0.3015557212663312,0.29296915394794026,0.26684053305591626
2,4,163941,0.758460283279419,0.6592920623882982,0.2729861592210596,0.20977166807829328,0.2729861592210596,0.19331043794368427
2,5,91947,1.1910793781280518,0.5125887739676118,0.27040986827646324,0.21354378808951707,0.27040986827646324,0.18215250436574873
3,1,119710,0.6220670938491821,0.771531200400969,0.29149149985637257,0.24332412245529264,0.29149149985637257,0.2134537991897662
3,2,119449,1.1599645614624023,0.44465001799931353,0.3095207652439161,0.2128088280298519,0.3095207652439161,0.1991852007604324
3,3,149271,0.6432966589927673,0.7470506662379163,0.3063235892364889,0.279190600151495,0.3063235892364889,0.2702112296337153
3,4,163941,0.6971458792686462,0.6699788338487627,0.29066910083099995,0.22658592174278794,0.29066910083099995,0.2136658722870324
3,5,91947,1.1449116468429565,0.5188423765865118,0.2897537369765201,0.21886251444659952,0.2897537369765201,0.1921254251832377
4,1,119710,0.5883627533912659,0.7894411494444908,0.30407824868660727,0.24315534578067127,0.30407824868660727,0.22324707361203938
4,2,119449,1.1016793251037598,0.44726201140235583,0.3215409167555566,0.21018701359591244,0.3215409167555566,0.19933638215002691
4,3,149271,0.6238585710525513,0.7507352399327398,0.3227889035765618,0.2738795272856661,0.3227889035765618,0.27344506748433756
4,4,163941,0.6607330441474915,0.6781281070629068,0.3027195380334186,0.23667442106969197,0.3027195380334186,0.22082689430947763
4,5,91947,1.1111712455749512,0.5239540169880474,0.3008371865024764,0.217083016017165,0.3008371865024764,0.19977747535875826
5,1,119710,0.5692581534385681,0.7568039428619163,0.29989025082362925,0.21341823132666957,0.29989025082362925,0.20738941528340923
5,2,119449,1.0651180744171143,0.4507111821781681,0.3173248503452038,0.20160919346711623,0.3173248503452038,0.19288067926787655
5,3,149271,0.6114118695259094,0.753173757796223,0.32021044168181406,0.2689858134518356,0.32021044168181406,0.27106440834190787
5,4,163941,0.6453424096107483,0.6720771497062967,0.3014182015519528,0.21351268628714576,0.3014182015519528,0.20631134157972034
5,5,91947,1.0611608028411865,0.5371246478949829,0.2972511947155888,0.21331343674887995,0.2972511947155888,0.20104340944203453
6,1,119710,0.5532543659210205,0.75891738367722,0.3009369977088681,0.23400595487927947,0.3009369977088681,0.2068169270664568
6,2,119449,1.0380332469940186,0.45193346114241223,0.3192626878506099,0.2055383710662189,0.3192626878506099,0.19431225897020982
6,3,149271,0.5975600481033325,0.7548552632460425,0.32130997511997517,0.27211404430973885,0.32130997511997517,0.2749512915776958
6,4,163941,0.6238328218460083,0.6766031682129546,0.30274360385675037,0.21244328517358857,0.30274360385675037,0.20535978898748003
6,5,91947,1.0378880500793457,0.5407789269905489,0.29945104986407317,0.21387741598472873,0.29945104986407317,0.20534741281152077
7,1,119710,0.5449923872947693,0.7602623005596859,0.302411574428177,0.2314724726641252,0.302411574428177,0.20929934309559692
7,2,119449,0.999110996723175,0.4556337851300555,0.3210547372920737,0.23555392976480166,0.3210547372920737,0.20479640486243736
7,3,149271,0.5844622850418091,0.7557596586074992,0.32288578236694465,0.2927583758805763,0.32288578236694465,0.28281176789546214
7,4,163941,0.601404070854187,0.6790186713512788,0.30420271488115547,0.22879459606605,0.30420271488115547,0.2108795041336858
7,5,91947,1.0148152112960815,0.5422145366352356,0.3003744914866394,0.21614725981031163,0.3003744914866394,0.20854300012570826
8,1,119710,0.541549801826477,0.7617325202572884,0.30419046082223156,0.21973145638064182,0.30419046082223156,0.20973348720005763
8,2,119449,0.9801905751228333,0.4568728076417551,0.32522076059823896,0.2762023399188222,0.32522076059823896,0.20853065436477433
8,3,149271,0.5820258259773254,0.7562286043504767,0.32579656139061713,0.2798685608220821,0.32579656139061713,0.2831403651811668
8,4,163941,0.5953994393348694,0.6809644933238177,0.30832020484658523,0.23316932127924025,0.30832020484658523,0.21348230319249806
8,5,91947,0.9930081367492676,0.5468585163191839,0.3039915221874142,0.2211579077843257,0.3039915221874142,0.21414448541518072
9,1,119710,0.5233107805252075,0.7641717483919472,0.31506688910393205,0.2298518308040914,0.31506688910393205,0.21824454506536173
9,2,119449,0.970651388168335,0.46259910087150163,0.33801123005993716,0.2598175000578712,0.33801123005993716,0.2174780301372107
9,3,149271,0.579666018486023,0.7597925919971059,0.3296175537899792,0.2868224631093658,0.3296175537899792,0.2894922284365048
