round,class,client_id,class_examples,class_weight,class_shap_weight
5,DOS,2,27657,0.16652145075813518,0.18218175668391354
5,DOS,3,2609,0.13093182413149843,0.21552835630986755
5,DOS,4,53332,0.2025654284816643,0.19563820261141068
5,DOS,5,356149,0.36471830001768835,0.18807090909655327
5,MIRAI,1,55138,0.25254462547493267,0.20088806142321747
5,MIRAI,2,3315,0.13670022528972042,0.19881104094209767
5,MIRAI,3,7168,0.15482645350412996,0.19997114927021734
5,MIRAI,4,45697,0.23836008813276982,0.1997842826359583
5,MIRAI,5,32791,0.2175686075984472,0.20054546572850923
5,RECON,1,12816,0.2394521704457915,0.20049341857377367
5,RECON,2,1487,0.14845795722386723,0.2020816011176201
5,RECON,3,11433,0.2335264976013426,0.20409273463153768
5,RECON,4,2528,0.16476798295009976,0.20588470353038396
5,RECON,5,9535,0.21379539177889895,0.18744754214668458
5,SPOOFING,1,6746,0.2215251612800735,0.19289381163719727
5,SPOOFING,2,6043,0.22379046428429336,0.2108173259494275
5,SPOOFING,3,73,0.1046934621970629,0.18336436115868815
5,SPOOFING,4,3052,0.1849273416379,0.20159467453651808
5,SPOOFING,5,10956,0.2650635706006703,0.211329826718169
5,WEB,1,347,0.19045555281974075,0.18200803379346642
5,WEB,2,11,0.11509633695897872,0.19477882782136283
5,WEB,3,398,0.21086241213032428,0.20870585004161774
5,WEB,4,613,0.23504624778418887,0.20572564926788245
5,WEB,5,729,0.24853945030676733,0.20878163907567052
6,BENIGN,1,21631,0.26386113590685384,0.20798788655436964
6,BENIGN,2,30,0.10198326197811795,0.19205926844796245
6,BENIGN,3,10438,0.21398249138266506,0.2058592890989353
6,BENIGN,4,1789,0.14478275520440562,0.1976145614088825
6,BENIGN,5,26561,0.27539035552795743,0.19647899448985023
6,DDOS,1,341991,0.16696172775594728,0.12145624051876247
6,DDOS,2,57981,0.16758971995573563,0.2476956805403929
6,DDOS,3,187864,0.20099800658912928,0.24452291601579998
6,DDOS,4,215204,0.1561617332417096,0.1437808404401154
6,DDOS,5,1059867,0.30828881245747836,0.24254432248492944
6,DOS,1,3279,0.12870631464501184,0.20546741136625118
6,DOS,2,27657,0.1800176059402735,0.2091740670481901
6,DOS,3,2609,0.12330653281362858,0.20027777367412786
6,DOS,4,53332,0.2041042083875545,0.19871576242319108
6,DOS,5,356149,0.36386533821353156,0.18636498548823968
6,MIRAI,1,55138,0.2518818650119957,0.19956254049734354
6,MIRAI,2,3315,0.137133354138831,0.1996772986403188
6,MIRAI,3,7168,0.1548702550914865,0.20005875244493038
6,MIRAI,4,45697,0.23892115732762947,0.20090642102567766
6,MIRAI,5,32791,0.21719336843005735,0.19979498739172954
6,RECON,1,12816,0.2370502951353326,0.19568966795285583
6,RECON,2,1487,0.1485204385507975,0.2022065637714806
6,RECON,3,11433,0.2311128417042987,0.19926542283744988
6,RECON,4,2528,0.16264459837486822,0.20163793437992092
6,RECON,5,9535,0.22067182623470305,0.20120041105829278
6,SPOOFING,1,6746,0.22628732180716576,0.20241813269138179
6,SPOOFING,2,6043,0.21587600535315477,0.19498840808715032
6,SPOOFING,3,73,0.11317796787935538,0.20033337252327313
6,SPOOFING,4,3052,0.1842073392172059,0.20015466969512988
6,SPOOFING,5,10956,0.26045136574311833,0.20210541700306503
6,WEB,1,347,0.20121162901459294,0.20352018618317075
6,WEB,2,11,0.11127439310460789,0.18713494011262116
6,WEB,3,398,0.2079344988231553,0.20285002342727976
6,WEB,4,613,0.23314612221052627,0.2019253981205573
6,WEB,5,729,0.2464333568471176,0.204569452156371
7,BENIGN,1,21631,0.2647890907600987,0.20984379626085925
7,BENIGN,2,30,0.10019313982927668,0.18847902415027984
7,BENIGN,3,10438,0.21322469044510398,0.20434368722381302
