,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,231,0,0,0,3870,97,0
true_DDOS,0,117653,10053,598,930,134,1
true_DOS,0,17901,9265,2730,768,102,0
true_MIRAI,0,86,2,9880,16,24,0
true_RECON,23,0,0,0,2574,28,0
true_SPOOFING,9,0,0,0,1579,278,0
true_WEB,1,0,0,0,139,5,0
