,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,142,0,0,0,288,17,0
true_DDOS,193,49820,3508,243,33,4,0
true_DOS,210,8294,3610,1209,9,1,0
true_MIRAI,31,97,7,11283,0,7,0
true_RECON,37,0,0,0,584,11,0
true_SPOOFING,83,0,0,0,541,139,0
true_WEB,6,0,1,0,145,1,0
