,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,149,0,0,0,2400,61,0
true_DDOS,0,42648,3711,196,359,52,0
true_DOS,0,374,207,54,17,0,0
true_MIRAI,0,20,1,1758,5,8,0
true_RECON,23,0,1,0,2816,19,0
true_SPOOFING,0,0,0,0,14,4,0
true_WEB,0,0,0,0,97,2,0
