,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1806,0,0,0,2114,278,0
true_DDOS,206,119578,8835,568,82,100,0
true_DOS,203,19120,8567,2734,26,116,0
true_MIRAI,7,92,4,9891,1,13,0
true_RECON,284,0,0,0,2273,68,0
true_SPOOFING,358,0,0,0,1039,469,0
true_WEB,18,0,0,0,117,10,0
