,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,616,0,0,0,4328,462,2
true_DDOS,0,80202,4729,366,102,99,0
true_DOS,0,514,221,78,0,6,0
true_MIRAI,0,137,5,13605,5,32,0
true_RECON,45,0,1,0,3086,72,0
true_SPOOFING,33,0,0,0,1232,422,0
true_WEB,1,0,0,0,81,5,0
