,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3836,0,0,0,0,329,33,0
true_BRUTEFORCE,45,0,0,0,0,5,0,0
true_DDOS,5293,0,123259,264,469,84,0,0
true_DOS,1472,0,25985,610,2680,17,2,0
true_MIRAI,116,0,228,0,9655,0,9,0
true_RECON,1945,0,0,0,0,673,7,0
true_SPOOFING,1438,0,1,0,1,293,133,0
true_WEB,82,0,0,0,0,9,4,0
