,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3351,0,0,0,0,798,49,0
true_BRUTEFORCE,26,0,0,0,0,24,0,0
true_DDOS,295,0,127112,1311,567,83,1,0
true_DOS,284,0,25462,2282,2720,16,2,0
true_MIRAI,13,0,111,0,9873,1,10,0
true_RECON,983,0,0,0,0,1632,10,0
true_SPOOFING,1222,0,0,1,0,415,228,0
true_WEB,37,0,0,0,0,54,4,0
