,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4810,0,0,0,0,530,65,3
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,971,0,280137,7341,1377,172,10,2
true_DOS,2,0,91,12,9,0,0,0
true_MIRAI,4,0,38,0,2417,0,4,0
true_RECON,4805,0,0,1,0,3429,30,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,12,0,0,0,0,1,0,0
