,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3758,0,0,0,0,390,50,0
true_BRUTEFORCE,35,0,0,0,0,15,0,0
true_DDOS,196,0,126287,2244,559,82,1,0
true_DOS,179,0,24588,3255,2726,16,2,0
true_MIRAI,11,0,103,0,9884,0,10,0
true_RECON,1431,0,0,0,0,1183,11,0
true_SPOOFING,1326,0,1,0,0,307,232,0
true_WEB,57,0,0,0,0,34,4,0
