client_id,feature,server_shap,client_shap,absolute_difference
1,Header_Length,0.002613956971337328,0.0008846310523113075,0.0017293259190260205
1,Protocol Type,0.00040739369108393447,0.00015704111098485546,0.00025035258009907903
1,Time_To_Live,0.004059404162421945,0.005724089123206913,0.0016646849607849686
1,Rate,0.0004001412702018145,0.0003431269416661006,5.701432853571391e-05
1,fin_flag_number,3.987984085093173e-05,5.7105599585669435e-06,3.4169280892364785e-05
1,syn_flag_number,0.0035426074187529344,0.003329884848602243,0.00021272257015069124
1,rst_flag_number,9.985807267848317e-06,5.15346799670688e-06,4.832339271141438e-06
1,psh_flag_number,5.522483754092866e-05,1.2451415379091691e-05,4.277342216183697e-05
1,ack_flag_number,0.003411277599390581,0.0045698582579433485,0.0011585806585527676
1,ece_flag_number,0.0,0.0,0.0
1,cwr_flag_number,0.0,0.0,0.0
1,ack_count,0.0028980527284442072,0.0010444988169062966,0.0018535539115379107
1,syn_count,0.003662420006633803,0.002681701775395208,0.000980718231238595
1,fin_count,0.008925375811953238,0.00130618023585338,0.007619195576099858
1,rst_count,0.0036657039831896566,0.0006861171885281728,0.002979586794661484
1,HTTP,4.726696993618218e-06,5.3549464106858305e-06,6.282494170676121e-07
1,HTTPS,3.5716444566395905e-05,6.915990082553506e-06,2.8800454483842398e-05
1,DNS,3.2205024906235254e-07,1.1663364484328707e-06,8.442861993705182e-07
1,Telnet,0.0,0.0,0.0
1,SMTP,0.0,0.0,0.0
1,SSH,0.0,0.0,0.0
1,IRC,0.0,0.0,0.0
1,TCP,0.0010550249821616718,0.0003170982794131664,0.0007379267027485053
1,UDP,0.01243012473698036,0.002584023917710323,0.009846100819270037
1,DHCP,3.0671763652031847e-08,0.0,3.0671763652031847e-08
1,ARP,2.8351234246177716e-07,4.9960880424996825e-06,4.7125757000379055e-06
1,ICMP,0.00020748508466445566,0.0001217854852092206,8.569959945523506e-05
1,IGMP,0.0,1.7316976643374972e-07,1.7316976643374972e-07
1,IPv,2.1218845808004622e-07,1.7818828526681657e-06,1.5696943945881195e-06
1,LLC,1.324475421066301e-07,3.2099842279486035e-06,3.0775366858419734e-06
1,Tot sum,0.08627490349858476,0.09504722851845282,0.008772325019868063
1,Min,0.004658699863451683,0.0026931421404473395,0.0019655577230043436
1,Max,0.003756397803044642,0.0034889802492471273,0.0002674175537975146
1,AVG,0.07436258531776545,0.06253021990343173,0.011832365414333718
1,Std,0.009804968291634637,0.022920864263709116,0.013115895972074479
1,Tot size,0.05463185238896113,0.050351390555622356,0.004280461833338772
1,IAT,0.0018468105886166564,0.01756084300003476,0.015714032411418104
1,Number,0.0010643632479391426,0.002384514475417976,0.0013201512274788336
1,Variance,0.056778361369081265,0.05728290938534583,0.0005045480162645666
2,Header_Length,0.002613956971337328,0.0019040797577069724,0.0007098772136303556
2,Protocol Type,0.00040739369108393447,0.00013900372191253074,0.00026838996917140373
2,Time_To_Live,0.004059404162421945,0.0031383974448348576,0.0009210067175870872
2,Rate,0.0004001412702018145,0.00023501264944438455,0.00016512862075742995
2,fin_flag_number,3.987984085093173e-05,2.7445177879157786e-05,1.2434662971773945e-05
2,syn_flag_number,0.0035426074187529344,0.0040850823923822945,0.0005424749736293601
2,rst_flag_number,9.985807267848317e-06,1.714929614774494e-05,7.163488879896622e-06
2,psh_flag_number,5.522483754092866e-05,2.64311455884156e-05,2.879369195251306e-05
2,ack_flag_number,0.003411277599390581,0.008980173143348041,0.00556889554395746
2,ece_flag_number,0.0,1.6959185487053218e-07,1.6959185487053218e-07
2,cwr_flag_number,0.0,1.7667518728003984e-07,1.7667518728003984e-07
2,ack_count,0.0028980527284442072,0.002200181067322443,0.0006978716611217642
2,syn_count,0.003662420006633803,0.002750204755331649,0.0009122152513021541
2,fin_count,0.008925375811953238,0.006941301745234205,0.0019840740667190337
2,rst_count,0.0036657039831896566,0.003812125006518756,0.00014642102332909938
2,HTTP,4.726696993618218e-06,7.00291572638987e-05,6.530246027028049e-05
2,HTTPS,3.5716444566395905e-05,2.3346596791041163e-05,1.2369847775354742e-05
2,DNS,3.2205024906235254e-07,1.5477048746381331e-06,1.2256546255757806e-06
2,Telnet,0.0,0.0,0.0
2,SMTP,0.0,0.0,0.0
2,SSH,0.0,2.2331098437841645e-06,2.2331098437841645e-06
2,IRC,0.0,0.0,0.0
2,TCP,0.0010550249821616718,0.0009340707270734251,0.00012095425508824669
2,UDP,0.01243012473698036,0.004563687310085041,0.007866437426895318
2,DHCP,3.0671763652031847e-08,0.0,3.0671763652031847e-08
2,ARP,2.8351234246177716e-07,3.2740316407911105e-06,2.990519298329333e-06
2,ICMP,0.00020748508466445566,3.749158467139373e-05,0.00016999349999306194
2,IGMP,0.0,5.067862862782185e-09,5.067862862782185e-09
2,IPv,2.1218845808004622e-07,1.3166032708240614e-06,1.1044148127440152e-06
2,LLC,1.324475421066301e-07,1.4757429941936087e-06,1.3432954520869786e-06
2,Tot sum,0.08627490349858476,0.17609896829694377,0.08982406479835901
2,Min,0.004658699863451683,0.0038253742527935342,0.0008333256106581488
2,Max,0.003756397803044642,0.004256226736680402,0.0004998289336357598
2,AVG,0.07436258531776545,0.09214255301915983,0.01777996770139438
2,Std,0.009804968291634637,0.022821272633024893,0.013016304341390256
2,Tot size,0.05463185238896113,0.082424931961949,0.02779307957298787
2,IAT,0.0018468105886166564,0.021956797558117712,0.020109986969501056
2,Number,0.0010643632479391426,0.0049187595080360195,0.0038543962600968767
2,Variance,0.056778361369081265,0.11677829074658516,0.0599999293775039
3,Header_Length,0.002613956971337328,0.0007046667287766271,0.0019092902425607008
3,Protocol Type,0.00040739369108393447,8.442903219852644e-05,0.00032296465888540806
3,Time_To_Live,0.004059404162421945,0.00663673066984675,0.002577326507424805
3,Rate,0.0004001412702018145,0.0001290532464068008,0.0002710880237950137
3,fin_flag_number,3.987984085093173e-05,1.2754075959386335e-05,2.7125764891545395e-05
3,syn_flag_number,0.0035426074187529344,0.0054522503952474394,0.001909642976494505
3,rst_flag_number,9.985807267848317e-06,3.507715206855738e-06,6.478092060992579e-06
3,psh_flag_number,5.522483754092866e-05,1.7878035161988244e-05,3.7346802378940414e-05
3,ack_flag_number,0.003411277599390581,0.003656933529050935,0.0002456559296603539
3,ece_flag_number,0.0,0.0,0.0
3,cwr_flag_number,0.0,0.0,0.0
3,ack_count,0.0028980527284442072,0.0010986917862335758,0.0017993609422106314
3,syn_count,0.003662420006633803,0.005910708195398156,0.002248288188764353
3,fin_count,0.008925375811953238,0.0018535691638762596,0.007071806648076979
3,rst_count,0.0036657039831896566,0.001035842130014328,0.002629861853175329
3,HTTP,4.726696993618218e-06,3.7640892183456044e-06,9.62607775272614e-07
3,HTTPS,3.5716444566395905e-05,6.074798085628126e-06,2.964164648076778e-05
3,DNS,3.2205024906235254e-07,2.3265874190715456e-06,2.004537170009193e-06
3,Telnet,0.0,0.0,0.0
3,SMTP,0.0,0.0,0.0
3,SSH,0.0,1.9690209327904997e-06,1.9690209327904997e-06
3,IRC,0.0,0.0,0.0
3,TCP,0.0010550249821616718,0.0002704785020659372,0.0007845464800957345
3,UDP,0.01243012473698036,0.0040221539937111885,0.008407970743269171
3,DHCP,3.0671763652031847e-08,0.0,3.0671763652031847e-08
3,ARP,2.8351234246177716e-07,3.061334310433042e-06,2.7778219679712652e-06
3,ICMP,0.00020748508466445566,5.820386754225277e-05,0.0001492812171222029
3,IGMP,0.0,2.4394827526919014e-07,2.4394827526919014e-07
3,IPv,2.1218845808004622e-07,1.2820169154853929e-06,1.0698284574053467e-06
3,LLC,1.324475421066301e-07,2.0516575292959967e-06,1.9192099871893666e-06
3,Tot sum,0.08627490349858476,0.1397573515606426,0.05348244806205783
3,Min,0.004658699863451683,0.002844215479713338,0.0018144843837383452
3,Max,0.003756397803044642,0.006077366713947221,0.0023209689109025787
3,AVG,0.07436258531776545,0.06447171323603913,0.009890872081726315
