,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3542,0,0,0,0,601,55,0
true_BRUTEFORCE,30,0,0,0,0,20,0,0
true_DDOS,199,0,124863,3675,549,82,1,0
true_DOS,184,0,23200,4640,2724,16,2,0
true_MIRAI,12,0,100,1,9885,0,10,0
true_RECON,1124,0,0,0,0,1488,13,0
true_SPOOFING,1267,0,0,1,0,364,234,0
true_WEB,45,0,0,0,0,46,4,0
