,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2355,0,1,0,0,229,25,0
true_BRUTEFORCE,80,0,0,0,0,29,1,0
true_DDOS,480,0,138941,3727,696,102,4,1
true_DOS,55,0,3770,559,448,3,1,0
true_MIRAI,48,0,245,4,23068,0,27,0
true_RECON,79,0,0,0,0,50,0,0
true_SPOOFING,1244,0,0,1,0,237,203,0
true_WEB,2,0,0,0,0,2,1,0
