,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6,0,0,0,0,1,0,0
true_BRUTEFORCE,5,0,0,0,0,3,0,0
true_DDOS,260,0,5685,19,31,9,0,0
true_DOS,581,0,12405,444,1302,6,1,0
true_MIRAI,65,0,132,0,7321,0,8,0
true_RECON,97,0,0,0,0,48,2,0
true_SPOOFING,929,0,1,0,0,273,95,0
true_WEB,45,0,0,0,0,25,2,0
